"methods","samples.theta1","samples.theta2"
"Delay reconstruction",0.562079560153667,0.314114669843044
"Delay reconstruction",0.562079560153667,0.314114669843044
"Delay reconstruction",0.450911825187749,0.413366834973077
"Delay reconstruction",0.450911825187749,0.413366834973077
"Delay reconstruction",0.77358314284337,0.221049427744096
"Delay reconstruction",0.77358314284337,0.221049427744096
"Delay reconstruction",0.788444842927474,0.126659861194022
"Delay reconstruction",0.485380011368855,0.163951470471503
"Delay reconstruction",0.497986530154155,0.249967652048016
"Delay reconstruction",0.839537906540369,0.0939060175679889
"Delay reconstruction",0.645643801210228,0.127833931313546
"Delay reconstruction",0.536908231707318,0.204672974007995
"Delay reconstruction",0.407761525753673,0.312336276287157
"Delay reconstruction",0.407761525753673,0.312336276287157
"Delay reconstruction",0.464841706951111,0.279901357325717
"Delay reconstruction",0.323365993528388,0.205037512030799
"Delay reconstruction",0.323365993528388,0.205037512030799
"Delay reconstruction",0.202496767630123,0.245429693013638
"Delay reconstruction",0.504346785364662,0.278836350118334
"Delay reconstruction",0.59771186941431,0.245243240958565
"Delay reconstruction",0.269943225731881,0.314639865106558
"Delay reconstruction",0.359805964079753,0.169334120292303
"Delay reconstruction",0.221633448383139,0.277868904906049
"Delay reconstruction",0.162668695817065,0.325209820493648
"Delay reconstruction",0.406672494434895,0.248223981253025
"Delay reconstruction",0.303318939168098,0.333114839728225
"Delay reconstruction",0.908964120615686,0.118626958659387
"Delay reconstruction",0.992445544080217,0.121682567413588
"Delay reconstruction",0.710090128452546,0.343643445980062
"Delay reconstruction",0.710090128452546,0.343643445980062
"Delay reconstruction",0.710090128452546,0.343643445980062
"Delay reconstruction",0.388370208354413,0.299449976634266
"Delay reconstruction",0.515823802385875,0.21939861107382
"Delay reconstruction",0.768560455845302,0.181105385710758
"Delay reconstruction",0.524801709813253,0.376147094534949
"Delay reconstruction",0.524801709813253,0.376147094534949
"Delay reconstruction",0.531119052117811,0.377111092692561
"Delay reconstruction",0.516205623855076,0.41002788108327
"Delay reconstruction",0.780714214576122,0.301260293998334
"Delay reconstruction",0.344125032779041,0.424012299143771
"Delay reconstruction",0.710090128452546,0.343643445980062
"Delay reconstruction",0.550114147070257,0.456859752812833
"Delay reconstruction",0.749099962252828,0.25435230140932
"Delay reconstruction",0.749099962252828,0.25435230140932
"Delay reconstruction",0.3359459393489,0.214592676248692
"Delay reconstruction",0.3359459393489,0.214592676248692
"Delay reconstruction",0.822922143379351,0.0691541926017678
"Delay reconstruction",0.472079512690705,0.340257180640035
"Delay reconstruction",0.3359459393489,0.214592676248692
"Delay reconstruction",0.35910510766877,0.348203718561621
"Delay reconstruction",0.354742102708205,0.261732959182683
"Delay reconstruction",0.35910510766877,0.348203718561621
"Delay reconstruction",0.657081177927416,0.149740255606226
"Delay reconstruction",0.516586428384124,0.261778085601589
"Delay reconstruction",0.818022562436911,0.117065694620905
"Delay reconstruction",0.656564477765838,0.159523764627274
"Delay reconstruction",0.386650413959796,0.391059584670111
"Delay reconstruction",0.750844255569843,0.222542736716928
"Delay reconstruction",0.593145685040038,0.388807561724542
"Delay reconstruction",0.593145685040038,0.388807561724542
"Delay reconstruction",0.593145685040038,0.388807561724542
"Delay reconstruction",0.789294759873788,0.124604524295206
"Delay reconstruction",0.294975279720835,0.492825288036431
"Delay reconstruction",0.593145685040038,0.388807561724542
"Delay reconstruction",0.676650978573598,0.311571751561378
"Delay reconstruction",0.234798233687552,0.30657910291325
"Delay reconstruction",0.360775604788738,0.304538727697835
"Delay reconstruction",0.614392237811452,0.295920780770961
"Delay reconstruction",0.849935933649035,0.254729415813885
"Delay reconstruction",0.527855289739715,0.372215652802507
"Delay reconstruction",0.459357252522045,0.303792914853722
"Delay reconstruction",0.2618330301635,0.23424358361305
"Delay reconstruction",0.331093402355305,0.21887681612022
"Delay reconstruction",0.412233834315942,0.216332700135189
"Delay reconstruction",0.412233834315942,0.216332700135189
"Delay reconstruction",0.292554089627683,0.319825764009338
"Delay reconstruction",0.607048040172362,0.30417076378152
"Delay reconstruction",0.607048040172362,0.30417076378152
"Delay reconstruction",0.607048040172362,0.30417076378152
"Delay reconstruction",0.229236631844508,0.294854153549373
"Delay reconstruction",0.229236631844508,0.294854153549373
"Delay reconstruction",0.896416557308845,0.065186529244748
"Delay reconstruction",0.480704783648597,0.274621072465143
"Delay reconstruction",0.858042810281673,0.181744878226735
"Delay reconstruction",0.217769318458629,0.415121406177578
"Delay reconstruction",0.390470287889843,0.272784467072753
"Delay reconstruction",0.359135052361883,0.407268387046946
"Delay reconstruction",0.511396687295826,0.292508785687425
"Delay reconstruction",0.406135268732435,0.390588710726936
"Delay reconstruction",0.824927540941622,0.147198322458442
"Delay reconstruction",0.770120591518881,0.119551077533156
"Delay reconstruction",0.824927540941622,0.147198322458442
"Delay reconstruction",0.697745123006018,0.305053985288385
"Delay reconstruction",0.878839194755367,0.187536169420707
"Delay reconstruction",0.878839194755367,0.187536169420707
"Delay reconstruction",0.963468078499135,0.124044904587413
"Delay reconstruction",0.963468078499135,0.124044904587413
"Delay reconstruction",0.687090288212234,0.279297707651836
"Delay reconstruction",0.73760205193421,0.195251789057304
"Delay reconstruction",0.520306330856882,0.209647218492978
"Delay reconstruction",0.756618941671463,0.0821706653008303
"Delay reconstruction",0.622362059805351,0.220470180382323
"Delay reconstruction",0.33932750847944,0.317742789939956
"Delay reconstruction",0.33932750847944,0.317742789939956
"Delay reconstruction",0.723736488466616,0.226824367790185
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.3044682446554,0.281057965139581
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.535735353902214,0.215490091727126
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.324705375837864,0.30078476799465
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.326365210543108,0.225595308312919
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.392330689445569,0.290101250660712
"Delay reconstruction",0.530127723448504,0.324456549513586
"Delay reconstruction",0.470074070120145,0.249307128069989
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.057574725429099,0.292577258122853
"Delay reconstruction",0.319268429975077,0.176079761429345
"Delay reconstruction",0.293844389032803,0.280608756130189
"Delay reconstruction",0.0932800921586213,0.284932578421015
"Delay reconstruction",0.0932800921586213,0.284932578421015
"Delay reconstruction",0.133220895054812,0.334524437787215
"Delay reconstruction",0.252480108166965,0.472862537867224
"Delay reconstruction",0.252480108166965,0.472862537867224
"Delay reconstruction",0.369913425468117,0.278861091926951
"Delay reconstruction",0.25272806925478,0.320591831281744
"Delay reconstruction",0.325804327540269,0.386389870706965
"Delay reconstruction",0.564328828152646,0.234471684109517
"Delay reconstruction",0.940657941980347,0.14011125948554
"Delay reconstruction",0.940657941980347,0.14011125948554
"Delay reconstruction",0.683764980169578,0.285429873395361
"Delay reconstruction",0.777210679060631,0.222476707726605
"Delay reconstruction",0.746602411355707,0.202955076966096
"Delay reconstruction",0.471245660827283,0.32358380323338
"Delay reconstruction",0.499271584749916,0.417561794154972
"Delay reconstruction",0.957998877127114,0.0346816461527074
"Delay reconstruction",0.886899844182955,0.112039306254704
"Delay reconstruction",0.957998877127114,0.0346816461527074
"Delay reconstruction",0.957998877127114,0.0346816461527074
"Delay reconstruction",0.882488929498142,0.0939258031777088
"Delay reconstruction",0.12599720665814,0.406801039047863
"Delay reconstruction",0.12599720665814,0.406801039047863
"Delay reconstruction",0.190810896429749,0.471760914818687
"Delay reconstruction",0.906917426019254,0.200786883472779
"Delay reconstruction",0.906917426019254,0.200786883472779
"Delay reconstruction",0.751533758964017,0.156374251810961
"Delay reconstruction",0.883558615028818,0.146279214957929
"Delay reconstruction",0.969518898228181,0.0738906468435911
"Delay reconstruction",0.449276303502734,0.298259849253423
"Delay reconstruction",0.754097755016067,0.272677635047067
"Delay reconstruction",0.543088395128507,0.304805651041532
"Delay reconstruction",0.964972236481278,0.0354874421402118
"Delay reconstruction",0.964972236481278,0.0354874421402118
"Delay reconstruction",0.900405761926075,0.054470908169981
"Delay reconstruction",0.900405761926075,0.054470908169981
"Delay reconstruction",0.735269393908343,0.176071897206216
"Delay reconstruction",0.900405761926075,0.054470908169981
"Delay reconstruction",0.900405761926075,0.054470908169981
"Delay reconstruction",0.900405761926075,0.054470908169981
"Delay reconstruction",0.365360257922506,0.336579918185574
"Delay reconstruction",0.552078878042024,0.157616851276268
"Delay reconstruction",0.731530961372176,0.151373256484338
"Delay reconstruction",0.493115176971819,0.174292901615426
"Delay reconstruction",0.493115176971819,0.174292901615426
"Delay reconstruction",0.493115176971819,0.174292901615426
"Delay reconstruction",0.493115176971819,0.174292901615426
"Delay reconstruction",0.21463208217924,0.326868444383332
"Delay reconstruction",0.300475350039824,0.318125373559293
"Delay reconstruction",0.497539433778079,0.268472316755062
"Delay reconstruction",0.333813061514968,0.285463272137797
"Delay reconstruction",0.741973648421806,0.220620597940061
"Delay reconstruction",0.498902810358853,0.39562709279157
"Delay reconstruction",0.435174739669315,0.312191372685946
"Delay reconstruction",0.495193532563251,0.333357105460593
