"value","density","param","method"
-0.513847695390782,1.370953841315e-43,"theta","True posterior"
-0.509879759519038,2.83759685131615e-43,"theta","True posterior"
-0.505911823647295,5.83825751473374e-43,"theta","True posterior"
-0.501943887775551,1.19416575482467e-42,"theta","True posterior"
-0.497975951903808,2.42849809934945e-42,"theta","True posterior"
-0.494008016032064,4.91071337876853e-42,"theta","True posterior"
-0.490040080160321,9.87474473077356e-42,"theta","True posterior"
-0.486072144288577,1.97479227944776e-41,"theta","True posterior"
-0.482104208416834,3.9279866328126e-41,"theta","True posterior"
-0.47813627254509,7.77158218045013e-41,"theta","True posterior"
-0.474168336673347,1.52959566558027e-40,"theta","True posterior"
-0.470200400801603,2.99507429790742e-40,"theta","True posterior"
-0.46623246492986,5.83495405823617e-40,"theta","True posterior"
-0.462264529058116,1.13109857519479e-39,"theta","True posterior"
-0.458296593186373,2.18187627242097e-39,"theta","True posterior"
-0.454328657314629,4.18850581390454e-39,"theta","True posterior"
-0.450360721442886,8.00238409425186e-39,"theta","True posterior"
-0.446392785571142,1.52174582762331e-38,"theta","True posterior"
-0.442424849699399,2.88043301415085e-38,"theta","True posterior"
-0.438456913827655,5.42745407986818e-38,"theta","True posterior"
-0.434488977955912,1.01809045728366e-37,"theta","True posterior"
-0.430521042084168,1.90132724403964e-37,"theta","True posterior"
-0.426553106212425,3.53537515318754e-37,"theta","True posterior"
-0.422585170340681,6.54560045832402e-37,"theta","True posterior"
-0.418617234468938,1.20677266404159e-36,"theta","True posterior"
-0.414649298597194,2.21559040544819e-36,"theta","True posterior"
-0.410681362725451,4.05104462068387e-36,"theta","True posterior"
-0.406713426853707,7.37705589985182e-36,"theta","True posterior"
-0.402745490981964,1.33801829080652e-35,"theta","True posterior"
-0.39877755511022,2.41728510633141e-35,"theta","True posterior"
-0.394809619238477,4.35014745186245e-35,"theta","True posterior"
-0.390841683366733,7.79853992443909e-35,"theta","True posterior"
-0.38687374749499,1.39276651907575e-34,"theta","True posterior"
-0.382905811623246,2.47811270512721e-34,"theta","True posterior"
-0.378937875751503,4.39301905827506e-34,"theta","True posterior"
-0.374969939879759,7.75935400906257e-34,"theta","True posterior"
-0.371002004008016,1.3656179664873e-33,"theta","True posterior"
-0.367034068136272,2.39493856482762e-33,"theta","True posterior"
-0.363066132264529,4.18543845396218e-33,"theta","True posterior"
-0.359098196392786,7.2893451037963e-33,"theta","True posterior"
-0.355130260521042,1.26519130471996e-32,"theta","True posterior"
-0.351162324649299,2.18858198758921e-32,"theta","True posterior"
-0.347194388777555,3.77334766975161e-32,"theta","True posterior"
-0.343226452905812,6.48434778897864e-32,"theta","True posterior"
-0.339258517034068,1.1107057326159e-31,"theta","True posterior"
-0.335290581162325,1.89645433753888e-31,"theta","True posterior"
-0.331322645290581,3.2278514387638e-31,"theta","True posterior"
-0.327354709418838,5.47682987084521e-31,"theta","True posterior"
-0.323386773547094,9.26415930518022e-31,"theta","True posterior"
-0.319418837675351,1.56228412278396e-30,"theta","True posterior"
-0.315450901803607,2.62667996551746e-30,"theta","True posterior"
-0.311482965931864,4.40314568160981e-30,"theta","True posterior"
-0.30751503006012,7.35941058713549e-30,"theta","True posterior"
-0.303547094188377,1.22648477285587e-29,"theta","True posterior"
-0.299579158316633,2.03814573934336e-29,"theta","True posterior"
-0.29561122244489,3.37735565266026e-29,"theta","True posterior"
-0.291643286573146,5.5808600226206e-29,"theta","True posterior"
-0.287675350701403,9.19649361670728e-29,"theta","True posterior"
-0.283707414829659,1.51131162984361e-28,"theta","True posterior"
-0.279739478957916,2.47690837093867e-28,"theta","True posterior"
-0.275771543086172,4.04858583131276e-28,"theta","True posterior"
-0.271803607214429,6.60005196720681e-28,"theta","True posterior"
-0.267835671342685,1.07313616808057e-27,"theta","True posterior"
-0.263867735470942,1.74035739785413e-27,"theta","True posterior"
-0.259899799599198,2.81520897263252e-27,"theta","True posterior"
-0.255931863727455,4.54238201116791e-27,"theta","True posterior"
-0.251963927855711,7.31087790839323e-27,"theta","True posterior"
-0.247995991983968,1.17376215176103e-26,"theta","True posterior"
-0.244028056112224,1.87986648539704e-26,"theta","True posterior"
-0.240060120240481,3.00345887351082e-26,"theta","True posterior"
-0.236092184368737,4.78713210502525e-26,"theta","True posterior"
-0.232124248496994,7.61200819030484e-26,"theta","True posterior"
-0.22815631262525,1.20754711448246e-25,"theta","True posterior"
-0.224188376753507,1.91117580284724e-25,"theta","True posterior"
-0.220220440881764,3.01786248396524e-25,"theta","True posterior"
-0.21625250501002,4.75456593821025e-25,"theta","True posterior"
-0.212284569138277,7.4738628016215e-25,"theta","True posterior"
-0.208316633266533,1.1722283413055e-24,"theta","True posterior"
-0.20434869739479,1.83451822883887e-24,"theta","True posterior"
-0.200380761523046,2.86473380240946e-24,"theta","True posterior"
-0.196412825651303,4.46383868252304e-24,"theta","True posterior"
-0.192444889779559,6.94071296057552e-24,"theta","True posterior"
-0.188476953907816,1.07691219439492e-23,"theta","True posterior"
-0.184509018036072,1.66742464831475e-23,"theta","True posterior"
-0.180541082164329,2.57638521157156e-23,"theta","True posterior"
-0.176573146292585,3.97267317350573e-23,"theta","True posterior"
-0.172605210420842,6.1132336569443e-23,"theta","True posterior"
-0.168637274549098,9.38823146374e-23,"theta","True posterior"
-0.164669338677355,1.43889662929987e-22,"theta","True posterior"
-0.160701402805611,2.20098284609514e-22,"theta","True posterior"
-0.156733466933868,3.36010681333436e-22,"theta","True posterior"
-0.152765531062124,5.11972749799424e-22,"theta","True posterior"
-0.148797595190381,7.7858456324105e-22,"theta","True posterior"
-0.144829659318637,1.18178269424259e-21,"theta","True posterior"
-0.140861723446894,1.79039948200243e-21,"theta","True posterior"
-0.13689378757515,2.70738614304661e-21,"theta","True posterior"
-0.132925851703407,4.08644573888608e-21,"theta","True posterior"
-0.128957915831663,6.15664001987361e-21,"theta","True posterior"
-0.12498997995992,9.25872887556348e-21,"theta","True posterior"
-0.121022044088176,1.38987430344929e-20,"theta","True posterior"
-0.117054108216433,2.08268260927948e-20,"theta","True posterior"
-0.113086172344689,3.11530661900618e-20,"theta","True posterior"
-0.109118236472946,4.65173822752984e-20,"theta","True posterior"
-0.105150300601202,6.93382703601236e-20,"theta","True posterior"
-0.101182364729459,1.03176406982808e-19,"theta","True posterior"
-0.0972144288577155,1.5326526281458e-19,"theta","True posterior"
-0.093246492985972,2.27284162753368e-19,"theta","True posterior"
-0.0892785571142285,3.36482730635684e-19,"theta","True posterior"
-0.085310621242485,4.97313784357432e-19,"theta","True posterior"
-0.0813426853707415,7.33800776225195e-19,"theta","True posterior"
-0.077374749498998,1.08096472494338e-18,"theta","True posterior"
-0.0734068136272545,1.58977692229385e-18,"theta","True posterior"
-0.0694388777555111,2.33430546431905e-18,"theta","True posterior"
-0.0654709418837676,3.42201124582262e-18,"theta","True posterior"
-0.0615030060120241,5.00855834299776e-18,"theta","True posterior"
-0.0575350701402806,7.31908529959748e-18,"theta","True posterior"
-0.0535671342685371,1.06787090099686e-17,"theta","True posterior"
-0.0495991983967936,1.55562019102692e-17,"theta","True posterior"
-0.0456312625250501,2.26264368322281e-17,"theta","True posterior"
-0.0416633266533066,3.28595295504333e-17,"theta","True posterior"
-0.0376953907815631,4.76479031584811e-17,"theta","True posterior"
-0.0337274549098197,6.89871373500451e-17,"theta","True posterior"
-0.0297595190380762,9.97329888731918e-17,"theta","True posterior"
-0.0257915831663327,1.43966128768732e-16,"theta","True posterior"
-0.0218236472945892,2.07508984041662e-16,"theta","True posterior"
-0.0178557114228457,2.98657050673273e-16,"theta","True posterior"
-0.0138877755511022,4.29212179960513e-16,"theta","True posterior"
-0.00991983967935872,6.15940428422389e-16,"theta","True posterior"
-0.00595190380761523,8.82625973855894e-16,"theta","True posterior"
-0.00198396793587174,1.26296068528997e-15,"theta","True posterior"
0.00198396793587174,1.80460357263748e-15,"theta","True posterior"
0.00595190380761523,2.57487570093237e-15,"theta","True posterior"
0.00991983967935872,3.66873822353027e-15,"theta","True posterior"
0.0138877755511022,5.21995318743946e-15,"theta","True posterior"
0.0178557114228457,7.41667505740333e-15,"theta","True posterior"
0.0218236472945892,1.05232016107677e-14,"theta","True posterior"
0.0257915831663327,1.49102753775745e-14,"theta","True posterior"
0.0297595190380762,2.10972386242179e-14,"theta","True posterior"
0.0337274549098197,2.9810598051739e-14,"theta","True posterior"
0.0376953907815631,4.20652752715883e-14,"theta","True posterior"
0.0416633266533066,5.92771762430903e-14,"theta","True posterior"
0.0456312625250501,8.34189387780587e-14,"theta","True posterior"
0.0495991983967936,1.17235125980085e-13,"theta","True posterior"
0.0535671342685371,1.64539150356425e-13,"theta","True posterior"
0.0575350701402806,2.30622413372176e-13,"theta","True posterior"
0.0615030060120241,3.22817304876414e-13,"theta","True posterior"
0.0654709418837676,4.51270873015732e-13,"theta","True posterior"
0.0694388777555111,6.30006557417814e-13,"theta","True posterior"
0.0734068136272545,8.78379271362528e-13,"theta","True posterior"
0.077374749498998,1.22306686585342e-12,"theta","True posterior"
0.0813426853707415,1.70079201919657e-12,"theta","True posterior"
0.085310621242485,2.36203743277124e-12,"theta","True posterior"
0.0892785571142285,3.2761099749281e-12,"theta","True posterior"
0.093246492985972,4.53803423718574e-12,"theta","True posterior"
0.0972144288577155,6.27792369134926e-12,"theta","True posterior"
0.101182364729459,8.67370268549345e-12,"theta","True posterior"
0.105150300601202,1.19683540487393e-11,"theta","True posterior"
0.109118236472946,1.64932704978658e-11,"theta","True posterior"
0.113086172344689,2.26998269993111e-11,"theta","True posterior"
0.117054108216433,3.12020102233149e-11,"theta","True posterior"
0.121022044088176,4.28338989562866e-11,"theta","True posterior"
0.12498997995992,5.87270632084363e-11,"theta","True posterior"
0.128957915831663,8.04146416073729e-11,"theta","True posterior"
0.132925851703407,1.09971100295763e-10,"theta","True posterior"
0.13689378757515,1.50199647428985e-10,"theta","True posterior"
0.140861723446894,2.04883205267695e-10,"theta","True posterior"
0.144829659318637,2.79120027140504e-10,"theta","True posterior"
0.148797595190381,3.7977188118743e-10,"theta","True posterior"
0.152765531062124,5.16061717438363e-10,"theta","True posterior"
0.156733466933868,7.00369553548853e-10,"theta","True posterior"
0.160701402805611,9.49290819587468e-10,"theta","True posterior"
0.164669338677355,1.28504171096737e-09,"theta","True posterior"
0.168637274549098,1.7373226562943e-09,"theta","True posterior"
0.172605210420842,2.34578567983422e-09,"theta","True posterior"
0.176573146292585,3.16329663176553e-09,"theta","True posterior"
0.180541082164329,4.26024206747293e-09,"theta","True posterior"
0.184509018036072,5.73020695240711e-09,"theta","True posterior"
0.188476953907816,7.69744844185896e-09,"theta","True posterior"
0.192444889779559,1.03267192452061e-08,"theta","True posterior"
0.196412825651303,1.38361598398886e-08,"theta","True posterior"
0.200380761523046,1.85141926328727e-08,"theta","True posterior"
0.20434869739479,2.47416265245226e-08,"theta","True posterior"
0.208316633266533,3.30205342659506e-08,"theta","True posterior"
0.212284569138277,4.40119190960947e-08,"theta","True posterior"
0.21625250501002,5.85847686442473e-08,"theta","True posterior"
0.220220440881764,7.7879837305836e-08,"theta","True posterior"
0.224188376753507,1.03392446368823e-07,"theta","True posterior"
0.228156312625251,1.37079798145036e-07,"theta","True posterior"
0.232124248496994,1.81499833843379e-07,"theta","True posterior"
0.236092184368738,2.39990609220091e-07,"theta","True posterior"
0.240060120240481,3.16901622030061e-07,"theta","True posterior"
0.244028056112225,4.17891631083334e-07,"theta","True posterior"
0.247995991983968,5.503114192214e-07,"theta","True posterior"
0.251963927855712,7.23694870275768e-07,"theta","True posterior"
0.255931863727455,9.50387897165516e-07,"theta","True posterior"
0.259899799599199,1.2463524739716e-06,"theta","True posterior"
0.263867735470942,1.63219265473366e-06,"theta","True posterior"
0.267835671342685,2.13446145109922e-06,"theta","True posterior"
0.271803607214429,2.78732233009674e-06,"theta","True posterior"
0.275771543086172,3.63465753536918e-06,"theta","True posterior"
0.279739478957916,4.73273821676556e-06,"theta","True posterior"
0.283707414829659,6.15359941760148e-06,"theta","True posterior"
0.287675350701403,7.9892974426713e-06,"theta","True posterior"
0.291643286573146,1.03572693523107e-05,"theta","True posterior"
0.29561122244489,1.34070658824719e-05,"theta","True posterior"
0.299579158316633,1.7328791841956e-05,"theta","True posterior"
0.303547094188377,2.23636641669299e-05,"theta","True posterior"
0.30751503006012,2.88171898569422e-05,"theta","True posterior"
0.311482965931864,3.70755769077501e-05,"theta","True posterior"
0.315450901803607,4.76261244580924e-05,"theta","True posterior"
0.319418837675351,6.10824975086899e-05,"theta","True posterior"
0.323386773547094,7.82159810710545e-05,"theta","True posterior"
0.327354709418838,9.99940332849816e-05,"theta","True posterior"
0.331322645290581,0.000127627722232114,"theta","True posterior"
0.335290581162325,0.000162629942669725,"theta","True posterior"
0.339258517034068,0.000206886672932,"theta","True posterior"
0.343226452905812,0.000262743955330859,"theta","True posterior"
0.347194388777555,0.000333113772233651,"theta","True posterior"
0.351162324649299,0.000421602551242336,"theta","True posterior"
0.355130260521042,0.000532666672828755,"theta","True posterior"
0.359098196392786,0.000671800077905688,"theta","True posterior"
0.363066132264529,0.000845759885359117,"theta","True posterior"
0.367034068136272,0.00106283683279633,"theta","True posterior"
0.371002004008016,0.00133317834716539,"theta","True posterior"
0.374969939879759,0.0016691731311612,"theta","True posterior"
0.378937875751503,0.0020859073071466,"theta","True posterior"
0.382905811623246,0.00260170337695109,"theta","True posterior"
0.38687374749499,0.00323875450956638,"theta","True posterior"
0.390841683366733,0.00402386792570347,"theta","True posterior"
0.394809619238477,0.00498933236268592,"theta","True posterior"
0.39877755511022,0.00617392571525896,"theta","True posterior"
0.402745490981964,0.0076240798810444,"theta","True posterior"
0.406713426853707,0.00939522049807149,"theta","True posterior"
0.410681362725451,0.0115532995293274,"theta","True posterior"
0.414649298597194,0.014176538385632,"theta","True posterior"
0.418617234468938,0.0173573983186393,"theta","True posterior"
0.422585170340681,0.0212047929701123,"theta","True posterior"
0.426553106212425,0.0258465550162964,"theta","True posterior"
0.430521042084168,0.0314321645581866,"theta","True posterior"
0.434488977955912,0.038135741020805,"theta","True posterior"
0.438456913827655,0.0461592925645635,"theta","True posterior"
0.442424849699399,0.055736207101509,"theta","True posterior"
0.446392785571142,0.0671349566785803,"theta","True posterior"
0.450360721442886,0.0806629719920795,"theta","True posterior"
0.454328657314629,0.0966706259301273,"theta","True posterior"
0.458296593186373,0.115555244170104,"theta","True posterior"
0.462264529058116,0.137765036953054,"theta","True posterior"
0.46623246492986,0.163802819318269,"theta","True posterior"
0.470200400801603,0.194229357583405,"theta","True posterior"
0.474168336673347,0.229666148189123,"theta","True posterior"
0.47813627254509,0.270797401940552,"theta","True posterior"
0.482104208416834,0.31837097322093,"theta","True posterior"
0.486072144288577,0.373197941315147,"theta","True posterior"
0.490040080160321,0.436150521322431,"theta","True posterior"
0.494008016032064,0.508157957407076,"theta","True posterior"
0.497975951903808,0.590200033870751,"theta","True posterior"
0.501943887775551,0.683297832633788,"theta","True posterior"
0.505911823647295,0.78850137239633,"theta","True posterior"
0.509879759519038,0.906873788447618,"theta","True posterior"
0.513847695390782,1.03947175631504,"theta","True posterior"
0.517815631262525,1.18732193061225,"theta","True posterior"
0.521783567134269,1.35139326563981,"theta","True posterior"
0.525751503006012,1.53256520898137,"theta","True posterior"
0.529719438877756,1.73159191504725,"theta","True posterior"
0.533687374749499,1.94906281245935,"theta","True posterior"
0.537655310621242,2.1853600758652,"theta","True posterior"
0.541623246492986,2.44061379565383,"theta","True posterior"
0.545591182364729,2.7146559021227,"theta","True posterior"
0.549559118236473,3.00697417520113,"theta","True posterior"
0.553527054108216,3.31666794524861,"theta","True posterior"
0.55749498997996,3.64240735018577,"theta","True posterior"
0.561462925851703,3.98239824200553,"theta","True posterior"
0.565430861723447,4.33435501196785,"theta","True posterior"
0.56939879759519,4.69548370734747,"theta","True posterior"
0.573366733466934,5.06247782175079,"theta","True posterior"
0.577334669338677,5.43152903482243,"theta","True posterior"
0.581302605210421,5.79835493713103,"theta","True posterior"
0.585270541082164,6.15824538797751,"theta","True posterior"
0.589238476953908,6.50612860996393,"theta","True posterior"
0.593206412825651,6.8366574249247,"theta","True posterior"
0.597174348697395,7.14431519203046,"theta","True posterior"
0.601142284569138,7.42354004304373,"theta","True posterior"
0.605110220440882,7.6688649570532,"theta","True posterior"
0.609078156312625,7.8750701254762,"theta","True posterior"
0.613046092184369,8.03734298753091,"theta","True posterior"
0.617014028056112,8.15144033623305,"theta","True posterior"
0.620981963927856,8.2138460810955,"theta","True posterior"
0.624949899799599,8.22191768356935,"theta","True posterior"
0.628917835671343,8.17401402814709,"theta","True posterior"
0.632885771543086,8.06959761859643,"theta","True posterior"
0.63685370741483,7.90930453991067,"theta","True posterior"
0.640821643286573,7.69497662289266,"theta","True posterior"
0.644789579158317,7.42965168041148,"theta","True posterior"
0.64875751503006,7.11750950877258,"theta","True posterior"
0.652725450901804,6.76377348528367,"theta","True posterior"
0.656693386773547,6.37456993072205,"theta","True posterior"
0.660661322645291,5.95674980069632,"theta","True posterior"
0.664629258517034,5.5176795598165,"theta","True posterior"
0.668597194388778,5.06501010516803,"theta","True posterior"
0.672565130260521,4.60643417420299,"theta","True posterior"
0.676533066132265,4.14944365099518,"theta","True posterior"
0.680501002004008,3.7010984644159,"theta","True posterior"
0.684468937875752,3.2678182925572,"theta","True posterior"
0.688436873747495,2.85520704990312,"theta","True posterior"
0.692404809619239,2.46791820212589,"theta","True posterior"
0.696372745490982,2.10956645579971,"theta","True posterior"
0.700340681362726,1.78268848925985,"theta","True posterior"
0.704308617234469,1.48875234857463,"theta","True posterior"
0.708276553106213,1.22821217109332,"theta","True posterior"
0.712244488977956,1.00060225640871,"theta","True posterior"
0.716212424849699,0.804662391003988,"theta","True posterior"
0.720180360721443,0.638484908607408,"theta","True posterior"
0.724148296593186,0.49967332683468,"theta","True posterior"
0.72811623246493,0.385502559236007,"theta","True posterior"
0.732084168336673,0.293071600560345,"theta","True posterior"
0.736052104208417,0.219441093409533,"theta","True posterior"
0.74002004008016,0.161750125754179,"theta","True posterior"
0.743987975951904,0.117308770319094,"theta","True posterior"
0.747955911823647,0.0836650430754636,"theta","True posterior"
0.751923847695391,0.0586469330914188,"theta","True posterior"
0.755891783567134,0.0403817840864422,"theta","True posterior"
0.759859719438878,0.0272964876914512,"theta","True posterior"
0.763827655310621,0.0181026381995704,"theta","True posterior"
0.767795591182365,0.0117710147141777,"theta","True posterior"
0.771763527054108,0.00749956325191278,"theta","True posterior"
0.775731462925852,0.00467854593069563,"theta","True posterior"
0.779699398797595,0.00285582031846395,"theta","True posterior"
0.783667334669339,0.00170442216640094,"theta","True posterior"
0.787635270541082,0.000993847501640996,"theta","True posterior"
0.791603206412826,0.00056574006494488,"theta","True posterior"
0.795571142284569,0.000314134069605919,"theta","True posterior"
0.799539078156313,0.000169999623337922,"theta","True posterior"
0.803507014028056,8.95852977893126e-05,"theta","True posterior"
0.8074749498998,4.59292256484678e-05,"theta","True posterior"
0.811442885771543,2.28875339177215e-05,"theta","True posterior"
0.815410821643286,1.10750536491824e-05,"theta","True posterior"
0.81937875751503,5.19869077313752e-06,"theta","True posterior"
0.823346693386773,2.36478615308807e-06,"theta","True posterior"
0.827314629258517,1.04128848281461e-06,"theta","True posterior"
0.83128256513026,4.43348355496142e-07,"theta","True posterior"
0.835250501002004,1.82308999141885e-07,"theta","True posterior"
0.839218436873747,7.23157768890693e-08,"theta","True posterior"
0.843186372745491,2.76356472619625e-08,"theta","True posterior"
0.847154308617234,1.0161120359127e-08,"theta","True posterior"
0.851122244488978,3.58957765480818e-09,"theta","True posterior"
0.855090180360721,1.21656643998715e-09,"theta","True posterior"
0.859058116232465,3.94949099189639e-10,"theta","True posterior"
0.863026052104208,1.22612797428266e-10,"theta","True posterior"
0.866993987975952,3.63364407426812e-11,"theta","True posterior"
0.870961923847695,1.02593210035613e-11,"theta","True posterior"
0.874929859719439,2.75387228486798e-12,"theta","True posterior"
0.878897795591182,7.01134630949131e-13,"theta","True posterior"
0.882865731462926,1.68871811355785e-13,"theta","True posterior"
0.886833667334669,3.83646125750066e-14,"theta","True posterior"
0.890801603206413,8.19333206604532e-15,"theta","True posterior"
0.894769539078156,1.63854108635713e-15,"theta","True posterior"
0.8987374749499,3.05454562422869e-16,"theta","True posterior"
0.902705410821643,5.27951167885539e-17,"theta","True posterior"
0.906673346693387,8.40636540230023e-18,"theta","True posterior"
0.91064128256513,1.22354703277229e-18,"theta","True posterior"
0.914609218436874,1.61258899636746e-19,"theta","True posterior"
0.918577154308617,1.90224670898719e-20,"theta","True posterior"
0.922545090180361,1.97965678122163e-21,"theta","True posterior"
