"value","density","param","method"
-0.589178356713427,1.71974517272585e-106,"logsigma","True posterior"
-0.581162324649299,1.11281576166948e-103,"logsigma","True posterior"
-0.57314629258517,6.33377864830715e-101,"logsigma","True posterior"
-0.565130260521042,3.17737648158901e-98,"logsigma","True posterior"
-0.557114228456914,1.40770710869694e-95,"logsigma","True posterior"
-0.549098196392786,5.51888761837073e-93,"logsigma","True posterior"
-0.541082164328657,1.91836199704671e-90,"logsigma","True posterior"
-0.533066132264529,5.92352272751086e-88,"logsigma","True posterior"
-0.525050100200401,1.62786186223418e-85,"logsigma","True posterior"
-0.517034068136273,3.98884845663682e-83,"logsigma","True posterior"
-0.509018036072144,8.73095471378332e-81,"logsigma","True posterior"
-0.501002004008016,1.7101699225488e-78,"logsigma","True posterior"
-0.492985971943888,3.00294135482515e-76,"logsigma","True posterior"
-0.48496993987976,4.73520766843092e-74,"logsigma","True posterior"
-0.476953907815631,6.71673689260186e-72,"logsigma","True posterior"
-0.468937875751503,8.58490501093207e-70,"logsigma","True posterior"
-0.460921843687375,9.90352053953442e-68,"logsigma","True posterior"
-0.452905811623247,1.03282880170355e-65,"logsigma","True posterior"
-0.444889779559118,9.75322193665698e-64,"logsigma","True posterior"
-0.43687374749499,8.35284153052333e-62,"logsigma","True posterior"
-0.428857715430862,6.49772283616283e-60,"logsigma","True posterior"
-0.420841683366734,4.59825061355989e-58,"logsigma","True posterior"
-0.412825651302605,2.96470688299104e-56,"logsigma","True posterior"
-0.404809619238477,1.74409975561453e-54,"logsigma","True posterior"
-0.396793587174349,9.37548751799447e-53,"logsigma","True posterior"
-0.388777555110221,4.61181482996822e-51,"logsigma","True posterior"
-0.380761523046092,2.07882489729226e-49,"logsigma","True posterior"
-0.372745490981964,8.59874054997307e-48,"logsigma","True posterior"
-0.364729458917836,3.26825490597756e-46,"logsigma","True posterior"
-0.356713426853708,1.14299665034978e-44,"logsigma","True posterior"
-0.348697394789579,3.6829556236939e-43,"logsigma","True posterior"
-0.340681362725451,1.09480280804786e-41,"logsigma","True posterior"
-0.332665330661323,3.00621204967814e-40,"logsigma","True posterior"
-0.324649298597194,7.63475607766443e-39,"logsigma","True posterior"
-0.316633266533066,1.79556617000559e-37,"logsigma","True posterior"
-0.308617234468938,3.91533233950312e-36,"logsigma","True posterior"
-0.30060120240481,7.92535383693934e-35,"logsigma","True posterior"
-0.292585170340681,1.49095675136184e-33,"logsigma","True posterior"
-0.284569138276553,2.60983567034354e-32,"logsigma","True posterior"
-0.276553106212425,4.25559558414677e-31,"logsigma","True posterior"
-0.268537074148297,6.47136708467371e-30,"logsigma","True posterior"
-0.260521042084168,9.18759548782744e-29,"logsigma","True posterior"
-0.25250501002004,1.21913507127286e-27,"logsigma","True posterior"
-0.244488977955912,1.51360432397126e-26,"logsigma","True posterior"
-0.236472945891784,1.76012089409926e-25,"logsigma","True posterior"
-0.228456913827656,1.91908393046029e-24,"logsigma","True posterior"
-0.220440881763527,1.9638635734236e-23,"logsigma","True posterior"
-0.212424849699399,1.88813050827929e-22,"logsigma","True posterior"
-0.204408817635271,1.70720852006908e-21,"logsigma","True posterior"
-0.196392785571142,1.45311057564948e-20,"logsigma","True posterior"
-0.188376753507014,1.1654273958138e-19,"logsigma","True posterior"
-0.180360721442886,8.81569482557869e-19,"logsigma","True posterior"
-0.172344689378758,6.29529973743217e-18,"logsigma","True posterior"
-0.164328657314629,4.24778152627466e-17,"logsigma","True posterior"
-0.156312625250501,2.71072123624724e-16,"logsigma","True posterior"
-0.148296593186373,1.63745467185178e-15,"logsigma","True posterior"
-0.140280561122245,9.37117724582836e-15,"logsigma","True posterior"
-0.132264529058116,5.08548206129825e-14,"logsigma","True posterior"
-0.124248496993988,2.6190871834803e-13,"logsigma","True posterior"
-0.11623246492986,1.28117528017982e-12,"logsigma","True posterior"
-0.108216432865732,5.95748674485365e-12,"logsigma","True posterior"
-0.100200400801603,2.63550037230674e-11,"logsigma","True posterior"
-0.092184368737475,1.11007547320054e-10,"logsigma","True posterior"
-0.0841683366733468,4.45522718859439e-10,"logsigma","True posterior"
-0.0761523046092185,1.70509365199042e-09,"logsigma","True posterior"
-0.0681362725450902,6.22752482888197e-09,"logsigma","True posterior"
-0.060120240480962,2.1721716736852e-08,"logsigma","True posterior"
-0.0521042084168337,7.24105325956207e-08,"logsigma","True posterior"
-0.0440881763527057,2.30861054982261e-07,"logsigma","True posterior"
-0.0360721442885774,7.04447123832643e-07,"logsigma","True posterior"
-0.0280561122244491,2.05872091753574e-06,"logsigma","True posterior"
-0.0200400801603209,5.76627906922514e-06,"logsigma","True posterior"
-0.0120240480961926,1.5489448494992e-05,"logsigma","True posterior"
-0.00400801603206435,3.99306818200016e-05,"logsigma","True posterior"
0.00400801603206391,9.88534291142472e-05,"logsigma","True posterior"
0.0120240480961922,0.000235163681629258,"logsigma","True posterior"
0.0200400801603204,0.000537919236904787,"logsigma","True posterior"
0.0280561122244487,0.00118386630069593,"logsigma","True posterior"
0.036072144288577,0.00250837891814869,"logsigma","True posterior"
0.0440881763527052,0.00511976983817214,"logsigma","True posterior"
0.0521042084168335,0.0100723843591784,"logsigma","True posterior"
0.0601202404809618,0.0191113931087903,"logsigma","True posterior"
0.06813627254509,0.0349929226807373,"logsigma","True posterior"
0.0761523046092183,0.061864505646437,"logsigma","True posterior"
0.0841683366733466,0.105661816067592,"logsigma","True posterior"
