"methods","samples.theta1","samples.theta2"
"Delay reconstruction",0.608937077731274,1.07907221374947
"Delay reconstruction",0.551425352675728,1.10895414402518
"Delay reconstruction",0.591705902546152,1.01692773308655
"Delay reconstruction",0.23653233882692,1.35517998812348
"Delay reconstruction",0.621312066439891,1.01170023739619
"Delay reconstruction",0.433850294630966,1.03917649736551
"Delay reconstruction",0.736069289204686,0.714549712431363
"Delay reconstruction",0.2985349495545,1.08958936378694
"Delay reconstruction",0.888598001179924,0.594248496493759
"Delay reconstruction",0.795818685818107,0.750309630852345
"Delay reconstruction",0.738782967132208,0.620979929787181
"Delay reconstruction",0.706091316781482,0.780163676180813
"Delay reconstruction",0.780259893243426,0.723966598649043
"Delay reconstruction",0.780259893243426,0.723966598649043
"Delay reconstruction",0.75855091739763,0.84256841848262
"Delay reconstruction",0.41149431031103,1.13261493258811
"Delay reconstruction",0.545141447352138,1.19115954977192
"Delay reconstruction",0.545141447352138,1.19115954977192
"Delay reconstruction",0.593885213258315,1.0226382493154
"Delay reconstruction",0.426159634309383,1.13784601689698
"Delay reconstruction",0.474206557552456,0.950360779502879
"Delay reconstruction",0.426159634309383,1.13784601689698
"Delay reconstruction",0.122942344910575,1.25226773671548
"Delay reconstruction",0.288124862698919,1.01373473325808
"Delay reconstruction",0.122942344910575,1.25226773671548
"Delay reconstruction",0.384017074488998,1.16299182328668
"Delay reconstruction",0.384017074488998,1.16299182328668
"Delay reconstruction",0.980157581410989,-0.675591085167546
"Delay reconstruction",0.980157581410989,-0.675591085167546
"Delay reconstruction",0.980157581410989,-0.675591085167546
"Delay reconstruction",0.964418499192281,-0.353456165840937
"Delay reconstruction",0.94483744086118,-0.0348175555852887
"Delay reconstruction",0.964418499192281,-0.353456165840937
"Delay reconstruction",0.982173600455215,-0.210478486986018
"Delay reconstruction",0.964418499192281,-0.353456165840937
"Delay reconstruction",0.964418499192281,-0.353456165840937
"Delay reconstruction",0.490074225326312,1.08652195828951
"Delay reconstruction",0.57437658052803,1.04849153587787
"Delay reconstruction",0.680654119406167,0.874282867784495
"Delay reconstruction",0.826806873673413,0.511706742298083
"Delay reconstruction",0.440264893662668,1.10892537659212
"Delay reconstruction",0.424890418394995,0.997205782934398
"Delay reconstruction",0.424890418394995,0.997205782934398
"Delay reconstruction",0.424890418394995,0.997205782934398
"Delay reconstruction",0.665596766640442,0.817357014378287
"Delay reconstruction",0.463441244396344,0.985184965411589
"Delay reconstruction",0.49072585202228,1.06050905468031
"Delay reconstruction",0.520223653581308,1.06286716766261
"Delay reconstruction",0.543254026152115,1.07054286383061
"Delay reconstruction",0.675109757232863,1.18187980901375
"Delay reconstruction",0.675109757232863,1.18187980901375
"Delay reconstruction",0.675109757232863,1.18187980901375
"Delay reconstruction",0.507919971962362,1.03136672590034
"Delay reconstruction",0.574030171103265,0.858856162259643
"Delay reconstruction",0.570934742080454,0.735607847111922
"Delay reconstruction",0.36745953927737,1.09692303333503
"Delay reconstruction",0.208236914045466,1.20428432379518
"Delay reconstruction",0.420792712141954,1.10431319772056
"Delay reconstruction",0.623899521780427,1.17628533909843
"Delay reconstruction",0.772526682634944,0.58423571274943
"Delay reconstruction",0.657474156283917,1.07827749400024
"Delay reconstruction",0.469112351290086,1.0656549490238
"Delay reconstruction",0.335592379027281,1.18091485301326
"Delay reconstruction",0.857402620611818,0.425481425484549
"Delay reconstruction",0.674280528130754,1.06532548684596
"Delay reconstruction",0.769659389885911,0.690386972228342
"Delay reconstruction",0.350924913096129,1.20769402670296
"Delay reconstruction",0.666947141593275,0.941076057285425
"Delay reconstruction",0.42648682135601,1.31280036799928
"Delay reconstruction",0.559849259278855,1.17155406965935
"Delay reconstruction",0.527398107651177,1.0705390640744
"Delay reconstruction",0.580519911556004,1.01466184964477
"Delay reconstruction",0.580519911556004,1.01466184964477
"Delay reconstruction",0.639448284852959,0.859424503081486
"Delay reconstruction",0.366922088610496,1.05900501984615
"Delay reconstruction",0.366922088610496,1.05900501984615
"Delay reconstruction",0.465385725095718,0.983759630939222
"Delay reconstruction",0.386614134536397,1.14786664400184
"Delay reconstruction",0.366922088610496,1.05900501984615
"Delay reconstruction",0.613893423363595,1.01231044792841
"Delay reconstruction",0.613893423363595,1.01231044792841
"Delay reconstruction",0.613893423363595,1.01231044792841
"Delay reconstruction",0.306012143225599,1.10481464801528
"Delay reconstruction",0.205668938190879,1.25506682733901
"Delay reconstruction",0.306012143225599,1.10481464801528
"Delay reconstruction",0.870937727684524,0.596498394497203
"Delay reconstruction",0.617364748230523,0.881932336839367
"Delay reconstruction",0.761709183126209,0.849214685612861
"Delay reconstruction",0.945572731593366,0.451980802545632
"Delay reconstruction",0.908026992898547,0.570571577957033
"Delay reconstruction",0.627755673360632,1.26669717438332
