"value","density","param","method"
-0.438456913827655,5.97227732854687e-54,"phi","True posterior"
-0.434488977955912,9.89401678923727e-54,"phi","True posterior"
-0.430521042084168,1.64025787835412e-53,"phi","True posterior"
-0.426553106212425,2.72118410215242e-53,"phi","True posterior"
-0.422585170340681,4.51761775282104e-53,"phi","True posterior"
-0.418617234468938,7.50526846413506e-53,"phi","True posterior"
-0.414649298597194,1.24774999061656e-52,"phi","True posterior"
-0.410681362725451,2.0758352419658e-52,"phi","True posterior"
-0.406713426853707,3.45590252981386e-52,"phi","True posterior"
-0.402745490981964,5.75748338493923e-52,"phi","True posterior"
-0.39877755511022,9.59855323866946e-52,"phi","True posterior"
-0.394809619238477,1.60132682605234e-51,"phi","True posterior"
-0.390841683366733,2.6733418882134e-51,"phi","True posterior"
-0.38687374749499,4.46610082645446e-51,"phi","True posterior"
-0.382905811623246,7.46622680002136e-51,"phi","True posterior"
-0.378937875751503,1.24902626745672e-50,"phi","True posterior"
-0.374969939879759,2.09092653012527e-50,"phi","True posterior"
-0.371002004008016,3.50269090942022e-50,"phi","True posterior"
-0.367034068136272,5.87164371772913e-50,"phi","True posterior"
-0.363066132264529,9.84943625741189e-50,"phi","True posterior"
-0.359098196392786,1.65331563956145e-49,"phi","True posterior"
-0.355130260521042,2.7771016786198e-49,"phi","True posterior"
-0.351162324649299,4.66786451274429e-49,"phi","True posterior"
-0.347194388777555,7.8511624780126e-49,"phi","True posterior"
-0.343226452905812,1.32141039574865e-48,"phi","True posterior"
-0.339258517034068,2.22550325009583e-48,"phi","True posterior"
-0.335290581162325,3.75062975139768e-48,"phi","True posterior"
-0.331322645290581,6.32505418441581e-48,"phi","True posterior"
-0.327354709418838,1.06735037239196e-47,"phi","True posterior"
-0.323386773547094,1.80231635537364e-47,"phi","True posterior"
-0.319418837675351,3.04533324315195e-47,"phi","True posterior"
-0.315450901803607,5.14892872790284e-47,"phi","True posterior"
-0.311482965931864,8.71115268957037e-47,"phi","True posterior"
-0.30751503006012,1.47471958238539e-46,"phi","True posterior"
-0.303547094188377,2.49813948618369e-46,"phi","True posterior"
-0.299579158316633,4.23443656184098e-46,"phi","True posterior"
-0.29561122244489,7.1819856814087e-46,"phi","True posterior"
-0.291643286573146,1.2188818090621e-45,"phi","True posterior"
-0.287675350701403,2.06987902450121e-45,"phi","True posterior"
-0.283707414829659,3.51716498216576e-45,"phi","True posterior"
-0.279739478957916,5.98002470526194e-45,"phi","True posterior"
-0.275771543086172,1.01735770223377e-44,"phi","True posterior"
-0.271803607214429,1.73182014688628e-44,"phi","True posterior"
-0.267835671342685,2.94977035135337e-44,"phi","True posterior"
-0.263867735470942,5.0272186800794e-44,"phi","True posterior"
-0.259899799599198,8.57273286642063e-44,"phi","True posterior"
-0.255931863727455,1.46271758806878e-43,"phi","True posterior"
-0.251963927855711,2.49717532583308e-43,"phi","True posterior"
-0.247995991983968,4.26562398709367e-43,"phi","True posterior"
-0.244028056112224,7.29052250804813e-43,"phi","True posterior"
-0.240060120240481,1.24673686033818e-42,"phi","True posterior"
-0.236092184368737,2.13318467198767e-42,"phi","True posterior"
-0.232124248496994,3.65188430083768e-42,"phi","True posterior"
-0.22815631262525,6.25515097179538e-42,"phi","True posterior"
-0.224188376753507,1.07198345475654e-41,"phi","True posterior"
-0.220220440881764,1.83808281740598e-41,"phi","True posterior"
-0.21625250501002,3.15330455412135e-41,"phi","True posterior"
-0.212284569138277,5.41237264131618e-41,"phi","True posterior"
-0.208316633266533,9.29452940354022e-41,"phi","True posterior"
-0.20434869739479,1.59691578223028e-40,"phi","True posterior"
-0.200380761523046,2.74503820645677e-40,"phi","True posterior"
-0.196412825651303,4.72088434017714e-40,"phi","True posterior"
-0.192444889779559,8.12276069431348e-40,"phi","True posterior"
-0.188476953907816,1.39825365257713e-39,"phi","True posterior"
-0.184509018036072,2.40805762791267e-39,"phi","True posterior"
-0.180541082164329,4.14899518596857e-39,"phi","True posterior"
-0.176573146292585,7.15172137729221e-39,"phi","True posterior"
-0.172605210420842,1.23329289022338e-38,"phi","True posterior"
-0.168637274549098,2.12767928411751e-38,"phi","True posterior"
-0.164669338677355,3.67220259006473e-38,"phi","True posterior"
-0.160701402805611,6.34050409378764e-38,"phi","True posterior"
-0.156733466933868,1.09520068878098e-37,"phi","True posterior"
-0.152765531062124,1.89248477920037e-37,"phi","True posterior"
-0.148797595190381,3.27141595739237e-37,"phi","True posterior"
-0.144829659318637,5.65717565556433e-37,"phi","True posterior"
-0.140861723446894,9.78632960887854e-37,"phi","True posterior"
-0.13689378757515,1.69352637613973e-36,"phi","True posterior"
-0.132925851703407,2.93164668626525e-36,"phi","True posterior"
-0.128957915831663,5.07661621481457e-36,"phi","True posterior"
-0.12498997995992,8.79377783252818e-36,"phi","True posterior"
-0.121022044088176,1.52373844526829e-35,"phi","True posterior"
-0.117054108216433,2.64103633990726e-35,"phi","True posterior"
-0.113086172344689,4.57891403711755e-35,"phi","True posterior"
-0.109118236472946,7.94090168899182e-35,"phi","True posterior"
-0.105150300601202,1.37749910470544e-34,"phi","True posterior"
-0.101182364729459,2.39013193736599e-34,"phi","True posterior"
-0.0972144288577155,4.14816707720979e-34,"phi","True posterior"
-0.093246492985972,7.20093840400936e-34,"phi","True posterior"
-0.0892785571142285,1.25030226920204e-33,"phi","True posterior"
-0.085310621242485,2.17134327749198e-33,"phi","True posterior"
-0.0813426853707415,3.77158483668198e-33,"phi","True posterior"
-0.077374749498998,6.55232564395023e-33,"phi","True posterior"
-0.0734068136272545,1.13851154424721e-32,"phi","True posterior"
-0.0694388777555111,1.97853549681591e-32,"phi","True posterior"
-0.0654709418837676,3.43881379567354e-32,"phi","True posterior"
-0.0615030060120241,5.97758469153869e-32,"phi","True posterior"
-0.0575350701402806,1.0391753314746e-31,"phi","True posterior"
-0.0535671342685371,1.80672299703645e-31,"phi","True posterior"
-0.0495991983967936,3.14143081401442e-31,"phi","True posterior"
-0.0456312625250501,5.4624821030917e-31,"phi","True posterior"
-0.0416633266533066,9.49888129717704e-31,"phi","True posterior"
-0.0376953907815631,1.65184004455504e-30,"phi","True posterior"
-0.0337274549098197,2.87256385156599e-30,"phi","True posterior"
-0.0297595190380762,4.99540288876246e-30,"phi","True posterior"
-0.0257915831663327,8.68686992927058e-30,"phi","True posterior"
-0.0218236472945892,1.51056982590983e-29,"phi","True posterior"
-0.0178557114228457,2.62660991486281e-29,"phi","True posterior"
-0.0138877755511022,4.56688544168277e-29,"phi","True posterior"
-0.00991983967935872,7.9397490086905e-29,"phi","True posterior"
-0.00595190380761523,1.38021828327224e-28,"phi","True posterior"
-0.00198396793587174,2.39902750424305e-28,"phi","True posterior"
0.00198396793587174,4.16928037823168e-28,"phi","True posterior"
0.00595190380761523,7.24464729202677e-28,"phi","True posterior"
0.00991983967935872,1.25862217087082e-27,"phi","True posterior"
0.0138877755511022,2.18618585567595e-27,"phi","True posterior"
0.0178557114228457,3.79650351673257e-27,"phi","True posterior"
0.0218236472945892,6.59138797523493e-27,"phi","True posterior"
0.0257915831663327,1.14408283628128e-26,"phi","True posterior"
0.0297595190380762,1.98525655410214e-26,"phi","True posterior"
0.0337274549098197,3.44385842448459e-26,"phi","True posterior"
0.0376953907815631,5.97219795036073e-26,"phi","True posterior"
0.0416633266533066,1.03531852049465e-25,"phi","True posterior"
0.0456312625250501,1.79413511229699e-25,"phi","True posterior"
0.0495991983967936,3.10790710275404e-25,"phi","True posterior"
0.0535671342685371,5.38149370086258e-25,"phi","True posterior"
0.0575350701402806,9.31428722051726e-25,"phi","True posterior"
0.0615030060120241,1.61138126721403e-24,"phi","True posterior"
0.0654709418837676,2.78636916485468e-24,"phi","True posterior"
0.0694388777555111,4.81570946374719e-24,"phi","True posterior"
0.0734068136272545,8.31864603511031e-24,"phi","True posterior"
0.077374749498998,1.43616743603616e-23,"phi","True posterior"
0.0813426853707415,2.47803099331211e-23,"phi","True posterior"
0.085310621242485,4.27313520714349e-23,"phi","True posterior"
0.0892785571142285,7.36399758540387e-23,"phi","True posterior"
0.093246492985972,1.2682254024558e-22,"phi","True posterior"
0.0972144288577155,2.18264756844035e-22,"phi","True posterior"
0.101182364729459,3.7537343591928e-22,"phi","True posterior"
0.105150300601202,6.45096140289606e-22,"phi","True posterior"
0.109118236472946,1.10778229034115e-21,"phi","True posterior"
0.113086172344689,1.90082168943691e-21,"phi","True posterior"
0.117054108216433,3.25891539705326e-21,"phi","True posterior"
0.121022044088176,5.58260807367015e-21,"phi","True posterior"
0.12498997995992,9.55478627289924e-21,"phi","True posterior"
0.128957915831663,1.63384884579463e-20,"phi","True posterior"
0.132925851703407,2.79123851891448e-20,"phi","True posterior"
0.13689378757515,4.76390563682653e-20,"phi","True posterior"
0.140861723446894,8.12264112231231e-20,"phi","True posterior"
0.144829659318637,1.38352151970103e-19,"phi","True posterior"
0.148797595190381,2.35404938329965e-19,"phi","True posterior"
0.152765531062124,4.00103648457581e-19,"phi","True posterior"
0.156733466933868,6.79270689350104e-19,"phi","True posterior"
0.160701402805611,1.15189428476839e-18,"phi","True posterior"
0.164669338677355,1.95104620660148e-18,"phi","True posterior"
0.168637274549098,3.30060308810331e-18,"phi","True posterior"
0.172605210420842,5.57667493477395e-18,"phi","True posterior"
0.176573146292585,9.41020188279409e-18,"phi","True posterior"
0.180541082164329,1.58580311947794e-17,"phi","True posterior"
0.184509018036072,2.66877081763755e-17,"phi","True posterior"
0.188476953907816,4.48507572895242e-17,"phi","True posterior"
0.192444889779559,7.52678318630675e-17,"phi","True posterior"
0.196412825651303,1.26128906217217e-16,"phi","True posterior"
0.200380761523046,2.11042420033962e-16,"phi","True posterior"
0.20434869739479,3.52581024609667e-16,"phi","True posterior"
0.208316633266533,5.88120260052021e-16,"phi","True posterior"
0.212284569138277,9.79434031238691e-16,"phi","True posterior"
0.21625250501002,1.62843240916241e-15,"phi","True posterior"
0.220220440881764,2.70292051555775e-15,"phi","True posterior"
0.224188376753507,4.47867072271109e-15,"phi","True posterior"
0.228156312625251,7.40799168355411e-15,"phi","True posterior"
0.232124248496994,1.2231235963115e-14,"phi","True posterior"
0.236092184368738,2.01577272461811e-14,"phi","True posterior"
0.240060120240481,3.3158650311367e-14,"phi","True posterior"
0.244028056112225,5.44400768180718e-14,"phi","True posterior"
0.247995991983968,8.92050844696972e-14,"phi","True posterior"
0.251963927855712,1.4587864529747e-13,"phi","True posterior"
0.255931863727455,2.3807136165658e-13,"phi","True posterior"
0.259899799599199,3.87719685212547e-13,"phi","True posterior"
0.263867735470942,6.30094373068283e-13,"phi","True posterior"
0.267835671342685,1.02176742694928e-12,"phi","True posterior"
0.271803607214429,1.65325069682001e-12,"phi","True posterior"
0.275771543086172,2.66899001514408e-12,"phi","True posterior"
0.279739478957916,4.29890635732449e-12,"phi","True posterior"
0.283707414829659,6.9080093099166e-12,"phi","True posterior"
0.287675350701403,1.10742084887175e-11,"phi","True posterior"
0.291643286573146,1.7709983541874e-11,"phi","True posterior"
0.29561122244489,2.82520523070151e-11,"phi","True posterior"
0.299579158316633,4.49561181930361e-11,"phi","True posterior"
0.303547094188377,7.13534572967985e-11,"phi","True posterior"
0.30751503006012,1.12955917685338e-10,"phi","True posterior"
0.311482965931864,1.78340889543929e-10,"phi","True posterior"
0.315450901803607,2.80815420273819e-10,"phi","True posterior"
0.319418837675351,4.4095986440561e-10,"phi","True posterior"
0.323386773547094,6.90502344128861e-10,"phi","True posterior"
0.327354709418838,1.07819927485028e-09,"phi","True posterior"
0.331322645290581,1.67872824971742e-09,"phi","True posterior"
0.335290581162325,2.60608668540269e-09,"phi","True posterior"
0.339258517034068,4.03370314009521e-09,"phi","True posterior"
0.343226452905812,6.22450850555947e-09,"phi","True posterior"
0.347194388777555,9.5757238148983e-09,"phi","True posterior"
0.351162324649299,1.46853012195199e-08,"phi","True posterior"
0.355130260521042,2.24500867242761e-08,"phi","True posterior"
0.359098196392786,3.42102505460966e-08,"phi","True posterior"
0.363066132264529,5.19608978124742e-08,"phi","True posterior"
0.367034068136272,7.86607776620911e-08,"phi","True posterior"
0.371002004008016,1.18680675977236e-07,"phi","True posterior"
0.374969939879759,1.78451794266435e-07,"phi","True posterior"
0.378937875751503,2.67399054073417e-07,"phi","True posterior"
0.382905811623246,3.99278320535529e-07,"phi","True posterior"
0.38687374749499,5.94083320654675e-07,"phi","True posterior"
0.390841683366733,8.80751891131001e-07,"phi","True posterior"
0.394809619238477,1.30098779119595e-06,"phi","True posterior"
0.39877755511022,1.91463096295112e-06,"phi","True posterior"
0.402745490981964,2.80716514184233e-06,"phi","True posterior"
0.406713426853707,4.10015889124685e-06,"phi","True posterior"
0.410681362725451,5.96570915804427e-06,"phi","True posterior"
0.414649298597194,8.64631343457115e-06,"phi","True posterior"
0.418617234468938,1.24820595751251e-05,"phi","True posterior"
0.422585170340681,1.79476175762547e-05,"phi","True posterior"
0.426553106212425,2.57022761203281e-05,"phi","True posterior"
0.430521042084168,3.66572240053313e-05,"phi","True posterior"
0.434488977955912,5.20654727343299e-05,"phi","True posterior"
0.438456913827655,7.36412951090442e-05,"phi","True posterior"
0.442424849699399,0.000103717861370204,"phi","True posterior"
0.446392785571142,0.00014545393466933,"phi","True posterior"
0.450360721442886,0.000203103083005293,"phi","True posterior"
0.454328657314629,0.000282361907948434,"phi","True posterior"
0.458296593186373,0.000390817298782129,"phi","True posterior"
0.462264529058116,0.000538516687460488,"phi","True posterior"
0.46623246492986,0.000738689663989866,"phi","True posterior"
0.470200400801603,0.00100865402574351,"phi","True posterior"
0.474168336673347,0.00137094422928479,"phi","True posterior"
0.47813627254509,0.00185470506495573,"phi","True posterior"
0.482104208416834,0.00249739786663109,"phi","True posterior"
0.486072144288577,0.00334687027924347,"phi","True posterior"
0.490040080160321,0.0044638429943023,"phi","True posterior"
0.494008016032064,0.0059248672626398,"phi","True posterior"
0.497975951903808,0.0078258046130461,"phi","True posterior"
0.501943887775551,0.0102858741403654,"phi","True posterior"
0.505911823647295,0.0134523019829421,"phi","True posterior"
0.509879759519038,0.0175055911456847,"phi","True posterior"
0.513847695390782,0.0226654066144572,"phi","True posterior"
0.517815631262525,0.0291970398207393,"phi","True posterior"
0.521783567134269,0.0374183772265251,"phi","True posterior"
0.525751503006012,0.0477072497117227,"phi","True posterior"
0.529719438877756,0.0605089826357358,"phi","True posterior"
0.533687374749499,0.0763439016119353,"phi","True posterior"
0.537655310621242,0.0958144776545373,"phi","True posterior"
0.541623246492986,0.119611719819923,"phi","True posterior"
0.545591182364729,0.148520347171449,"phi","True posterior"
0.549559118236473,0.183422199317259,"phi","True posterior"
0.553527054108216,0.225297281417498,"phi","True posterior"
0.55749498997996,0.275221791872688,"phi","True posterior"
0.561462925851703,0.334362456033494,"phi","True posterior"
0.565430861723447,0.403966494715088,"phi","True posterior"
0.56939879759519,0.485346599440696,"phi","True posterior"
0.573366733466934,0.579860373859977,"phi","True posterior"
0.577334669338677,0.688883837983071,"phi","True posterior"
0.581302605210421,0.81377878191259,"phi","True posterior"
0.585270541082164,0.95585399895023,"phi","True posterior"
0.589238476953908,1.11632072106175,"phi","True posterior"
0.593206412825651,1.29624291537641,"phi","True posterior"
0.597174348697395,1.49648346692789,"phi","True posterior"
0.601142284569138,1.71764765401664,"phi","True posterior"
0.605110220440882,1.96002569806538,"phi","True posterior"
0.609078156312625,2.22353651592009,"phi","True posterior"
0.613046092184369,2.5076750932333,"phi","True posterior"
0.617014028056112,2.81146610613248,"phi","True posterior"
0.620981963927856,3.13342651924072,"phi","True posterior"
0.624949899799599,3.47153985890333,"phi","True posterior"
0.628917835671343,3.82324468416909,"phi","True posterior"
0.632885771543086,4.18543944507597,"phi","True posterior"
0.63685370741483,4.55450542763782,"phi","True posterior"
0.640821643286573,4.92634884756571,"phi","True posterior"
0.644789579158317,5.29646239107973,"phi","True posterior"
0.64875751503006,5.6600056428008,"phi","True posterior"
0.652725450901804,6.01190292887723,"phi","True posterior"
0.656693386773547,6.34695618699457,"phi","True posterior"
0.660661322645291,6.65996960729942,"phi","True posterior"
0.664629258517034,6.94588202439304,"phi","True posterior"
0.668597194388778,7.19990243271374,"phi","True posterior"
0.672565130260521,7.41764359158227,"phi","True posterior"
0.676533066132265,7.59524851745047,"phi","True posterior"
0.680501002004008,7.7295047515443,"phi","True posterior"
0.684468937875752,7.81794164750661,"phi","True posterior"
0.688436873747495,7.85890653531871,"phi","True posterior"
0.692404809619239,7.85161645739147,"phi","True posterior"
0.696372745490982,7.79618319758176,"phi","True posterior"
0.700340681362726,7.69361047854197,"phi","True posterior"
0.704308617234469,7.54576342269804,"phi","True posterior"
0.708276553106213,7.35531158811202,"phi","True posterior"
0.712244488977956,7.12564803347616,"phi","True posterior"
0.716212424849699,6.86078787252954,"phi","True posterior"
0.720180360721443,6.56525059265242,"phi","True posterior"
0.724148296593186,6.2439309937599,"phi","True posterior"
0.72811623246493,5.90196392594822,"phi","True posterior"
0.732084168336673,5.54458805871377,"phi","True posterior"
0.736052104208417,5.17701370902296,"phi","True posterior"
0.74002004008016,4.80429931381816,"phi","True posterior"
0.743987975951904,4.43124049185798,"phi","True posterior"
0.747955911823647,4.06227484731654,"phi","True posterior"
0.751923847695391,3.70140477684841,"phi","True posterior"
0.755891783567134,3.35213960863701,"phi","True posterior"
0.759859719438878,3.01745748041821,"phi","True posterior"
0.763827655310621,2.69978650259248,"phi","True posterior"
0.767795591182365,2.40100399332406,"phi","True posterior"
0.771763527054108,2.12245194602576,"phi","True posterior"
0.775731462925852,1.86496641584679,"phi","True posterior"
0.779699398797595,1.62891819950709,"phi","True posterior"
0.783667334669339,1.41426203027034,"phi","True posterior"
0.787635270541082,1.22059150600223,"phi","True posterior"
0.791603206412826,1.04719709470533,"phi","True posterior"
0.795571142284569,0.893124794973999,"phi","True posterior"
0.799539078156313,0.757233341746179,"phi","True posterior"
0.803507014028056,0.638248212915557,"phi","True posterior"
0.8074749498998,0.534811083173372,"phi","True posterior"
0.811442885771543,0.445523763780319,"phi","True posterior"
0.815410821643286,0.368986040412747,"phi","True posterior"
0.81937875751503,0.303827159748421,"phi","True posterior"
0.823346693386773,0.248731007682648,"phi","True posterior"
0.827314629258517,0.202455261205667,"phi","True posterior"
0.83128256513026,0.163844979430547,"phi","True posterior"
0.835250501002004,0.131841228044663,"phi","True posterior"
0.839218436873747,0.105485409437913,"phi","True posterior"
0.843186372745491,0.0839200038917452,"phi","True posterior"
0.847154308617234,0.0663864227565905,"phi","True posterior"
0.851122244488978,0.0522206403670256,"phi","True posterior"
0.855090180360721,0.0408472154113741,"phi","True posterior"
0.859058116232465,0.0317722419797919,"phi","True posterior"
0.863026052104208,0.0245756921413448,"phi","True posterior"
0.866993987975952,0.0189035311961144,"phi","True posterior"
0.870961923847695,0.0144599081353206,"phi","True posterior"
0.874929859719439,0.0109996506122381,"phi","True posterior"
0.878897795591182,0.00832122811071104,"phi","True posterior"
0.882865731462926,0.00626029028959062,"phi","True posterior"
0.886833667334669,0.00468384018803887,"phi","True posterior"
0.890801603206413,0.0034850639851802,"phi","True posterior"
0.894769539078156,0.0025788097467796,"phi","True posterior"
0.8987374749499,0.00189768618227109,"phi","True posterior"
0.902705410821643,0.00138873782078485,"phi","True posterior"
0.906673346693387,0.00101064406762379,"phi","True posterior"
0.91064128256513,0.000731385208030136,"phi","True posterior"
0.914609218436874,0.000526317540013715,"phi","True posterior"
0.918577154308617,0.000376601509914192,"phi","True posterior"
