"methods","samples.p","samples.mu01","samples.mu02","samples.mu11","samples.mu12"
"SummaryRaw",0.547007164848781,-0.337689875440235,-0.167944569517153,0.768431692412008,0.844010873563659
"SummaryRaw",0.576299478460794,-0.455368084497017,-0.435667166319479,0.879963723936382,0.843493505300933
"SummaryRaw",0.57258396774055,-0.670635611194554,-0.235615353689814,0.689795419146924,0.995917566720463
"SummaryRaw",0.57258396774055,-0.670635611194554,-0.235615353689814,0.689795419146924,0.995917566720463
"SummaryRaw",0.467537933516971,0.904335016367683,0.911539893518547,-0.69867808983303,-0.329815253706542
"SummaryRaw",0.438955493000065,0.726373146226518,0.839151684779616,-0.829996901806325,-0.161144713722381
"SummaryRaw",0.45758318098746,0.931475326264124,0.888577486605973,-0.186571614044664,-0.204342470777422
"SummaryRaw",0.425182207718805,-0.566961885987751,-0.336742117792449,0.804579966055559,0.86480145502677
"SummaryRaw",0.425182207718805,-0.566961885987751,-0.336742117792449,0.804579966055559,0.86480145502677
"SummaryRaw",0.472356380553577,-0.444915813475639,-0.354839453370526,0.802788370690205,0.949385980359229
"SummaryRaw",0.514482775173806,-0.403420388497227,-0.334186273000798,0.713567030500775,0.980762976868914
"SummaryRaw",0.472356380553577,-0.444915813475639,-0.354839453370526,0.802788370690205,0.949385980359229
"SummaryRaw",0.472356380553577,-0.444915813475639,-0.354839453370526,0.802788370690205,0.949385980359229
"SummaryRaw",0.426355473765483,-0.217605081172753,0.00440277099834591,0.966511300108999,0.911904798903965
"SummaryRaw",0.362948168686542,-0.166336206925106,-0.429074312006383,0.965448374573201,0.932009465921679
"SummaryRaw",0.49433423009743,-0.144622411837487,-0.372556956485968,0.971578128759527,0.947141359670844
"SummaryRaw",0.479430020587795,-0.142413760607252,-0.378729818732676,0.95677687479801,0.944184030358595
"SummaryRaw",0.552373668092077,-0.168117671093078,-0.332146043590123,0.984151874260485,0.86575972162306
"SummaryRaw",0.552373668092077,-0.168117671093078,-0.332146043590123,0.984151874260485,0.86575972162306
"SummaryRaw",0.435194202116899,-0.121945502210925,-0.125845045492355,0.949299864269627,0.959950387613747
"SummaryRaw",0.552373668092077,-0.168117671093078,-0.332146043590123,0.984151874260485,0.86575972162306
"SummaryRaw",0.552373668092077,-0.168117671093078,-0.332146043590123,0.984151874260485,0.86575972162306
"SummaryRaw",0.292469124853325,0.757982153331246,0.70321697132131,-0.401524874278584,-0.577483116828939
"SummaryRaw",0.283218105030426,0.623133622895458,0.715600025795524,-0.499694054503325,-0.758876054337138
"SummaryRaw",0.190635485844489,0.580729064970484,0.62180697000007,-0.692026725404928,-0.44050421499484
"SummaryRaw",0.266258907201015,0.635245451557096,0.685258316743135,-0.644618453155046,-0.395598589255045
"SummaryRaw",0.190635485844489,0.580729064970484,0.62180697000007,-0.692026725404928,-0.44050421499484
"SummaryRaw",0.50860690469598,-0.181836718858005,-0.585648112783338,0.647720736564789,0.852398044405683
"SummaryRaw",0.530247508865203,-0.249789179515023,-0.583883959797997,0.895440328907866,0.946037897338809
"SummaryRaw",0.522466693355169,-0.490079617509113,-0.260587884797334,0.780949988779614,0.937821540135266
"SummaryRaw",0.504678151874717,-0.462161184387422,-0.269693736892162,0.786430188065179,0.892313355724802
"SummaryRaw",0.516924394787132,-0.550279629673853,-0.51178510036048,0.791392606732747,0.919361788121842
"SummaryRaw",0.455806628811519,-0.129854884242335,0.0490981486644079,0.905275932818456,0.942107387818485
"SummaryRaw",0.455806628811519,-0.129854884242335,0.0490981486644079,0.905275932818456,0.942107387818485
"SummaryRaw",0.598840711622873,-0.696144352321393,-0.688355663637058,0.741813045075634,0.745728261667413
"SummaryRaw",0.770833305314142,-0.633381651905712,-0.848633952341921,0.723536646688233,0.6683904941303
"SummaryRaw",0.706322747852735,-0.705974877617429,-0.834473169204676,0.589221055558355,0.639861005711535
"SummaryRaw",0.702253965620656,-0.730963920037224,-0.789868229388026,0.626081747944418,0.798272893014716
"SummaryRaw",0.712859971650874,-0.643738626419442,-0.783679389197028,0.646342244898238,0.686611212392733
"SummaryRaw",0.4557407155078,-0.134396989180135,-0.430551107863593,0.846068018215066,0.975797367190516
"SummaryRaw",0.505270782354814,-0.152487719049799,-0.155458865350442,0.93125190702507,0.970799459308319
"SummaryRaw",0.398841603367278,0.0184846813362974,-0.175108803728547,0.870313331616703,0.970357458323005
"SummaryRaw",0.523851125255016,-0.418209766503828,-0.0712524068943646,0.929996432795854,0.92958167805155
"SummaryRaw",0.523851125255016,-0.418209766503828,-0.0712524068943646,0.929996432795854,0.92958167805155
"SummaryRaw",0.544332377156994,-0.0832000632645469,-0.166045966009948,0.838414608522346,0.981986231002516
"SummaryRaw",0.523851125255016,-0.418209766503828,-0.0712524068943646,0.929996432795854,0.92958167805155
"SummaryRaw",0.523851125255016,-0.418209766503828,-0.0712524068943646,0.929996432795854,0.92958167805155
"SummaryRaw",0.548871608214962,-0.584040639065607,0.0500289004791513,0.796603993713079,0.923184933710092
"SummaryRaw",0.523874674945675,-0.565714630244977,-0.106526964528839,0.865056316740883,0.83451121459885
"SummaryRaw",0.511280852548983,-0.626575162066804,-0.00240480694149542,0.899267702701861,0.946572846388116
"SummaryRaw",0.511280852548983,-0.626575162066804,-0.00240480694149542,0.899267702701861,0.946572846388116
"SummaryRaw",0.394649567186681,0.741335594831107,0.971630997895899,-0.552994603360729,-0.6532635618432
"SummaryRaw",0.469411912934874,0.766028067419689,0.991041244844364,-0.305469171440481,-0.506866962006068
"SummaryRaw",0.394649567186681,0.741335594831107,0.971630997895899,-0.552994603360729,-0.6532635618432
"SummaryRaw",0.416235412519028,0.681937218006972,0.804891219658686,-0.129571188102984,-0.57344879154825
"SummaryRaw",0.502424577807554,0.741493551753172,0.914039520985289,-0.230521202545933,-0.37126181668996
"SummaryRaw",0.395600834125749,0.652076486915871,0.784025141457359,-0.702825965000656,-0.733019028544487
"SummaryRaw",0.37397008070196,0.601732876770082,0.791311357121312,-0.387763785679851,-0.204134926140208
"SummaryRaw",0.331591567496105,0.658054467789732,0.711146055419501,-0.548103682849497,-0.415774337616697
"SummaryRaw",0.374588593331412,0.923037996824724,0.833021106639946,-0.479199116209003,-0.469884530220531
"SummaryRaw",0.374588593331412,0.923037996824724,0.833021106639946,-0.479199116209003,-0.469884530220531
"SummaryRaw",0.406776066319281,0.819948416608844,0.915975653373783,-0.26990558571736,-0.171254543931545
"SummaryRaw",0.489397698269475,0.93321589743913,0.915298475967805,-0.43547172336547,-0.448714912564653
"SummaryRaw",0.481707879708555,0.821967199622707,0.92746490078513,-0.370141607404266,-0.0216224547302758
"SummaryRaw",0.291683604785395,0.625525946306025,0.77207378024626,-0.556292246999671,-0.486076745684156
"SummaryRaw",0.225148132975325,0.612846562706473,0.783882672502678,-0.802745205845055,-0.46667181349892
"SummaryRaw",0.248554200723429,0.772894830698801,0.767889130339057,-0.486494987390264,-0.527810796211036
"SummaryRaw",0.377009178946806,0.857435912458952,0.84733952993382,-0.544262965618176,-0.212701769301457
"SummaryRaw",0.407839354593227,0.829169467493212,0.7960329433149,-0.613741295213352,-0.495901765171409
"SummaryRaw",0.470977417744942,-0.500229975780024,-0.000263933651022154,0.820355371246111,0.979702315866799
"SummaryRaw",0.51660680717161,-0.417836030019094,-0.0355129315019626,0.88464465111628,0.988957729664416
"SummaryRaw",0.552873446498046,-0.406143006361034,-0.514651621523564,0.768208519395175,0.964982947738832
"SummaryRaw",0.577911908810623,-0.395194370950879,-0.375656054805908,0.776788238644874,0.756474595446087
"SummaryRaw",0.593787598863236,-0.578611710279863,-0.335425698200888,0.835987010094827,0.845671543022313
"SummaryRaw",0.470977417744942,-0.500229975780024,-0.000263933651022154,0.820355371246111,0.979702315866799
"SummaryRaw",0.470977417744942,-0.500229975780024,-0.000263933651022154,0.820355371246111,0.979702315866799
"SummaryRaw",0.654917276330532,-0.607245158882489,-0.55744507202213,0.697020002009589,0.721803475000938
"SummaryRaw",0.654917276330532,-0.607245158882489,-0.55744507202213,0.697020002009589,0.721803475000938
"SummaryRaw",0.611012274267146,-0.469166407384916,-0.752283079142297,0.860750812131939,0.709835378348903
"SummaryRaw",0.654917276330532,-0.607245158882489,-0.55744507202213,0.697020002009589,0.721803475000938
"SummaryRaw",0.734321653076989,-0.676776617409301,-0.875403906957896,0.702875896196878,0.775488337282271
"SummaryRaw",0.203123170938154,0.625096748158633,0.669743794863394,-0.737556373375701,-0.31188936986493
"SummaryRaw",0.203123170938154,0.625096748158633,0.669743794863394,-0.737556373375701,-0.31188936986493
"SummaryRaw",0.203123170938154,0.625096748158633,0.669743794863394,-0.737556373375701,-0.31188936986493
"SummaryRaw",0.531405498371807,0.910478539785561,0.937997103369407,-0.497446050910812,-0.0194985813308026
"SummaryRaw",0.488158603653443,0.808603830578212,0.830174671686771,-0.360022444902119,-0.184608157293072
"SummaryRaw",0.283377338559707,0.749037027722183,0.614202718232303,-0.38440532533133,-0.566121765072354
"SummaryRaw",0.312714554495187,0.76844100618639,0.663525977222567,-0.722486689434773,-0.971742620547576
"SummaryRaw",0.251423645956981,0.719739395047167,0.591541185939566,-0.715366013014694,-0.830567541215449
"SummaryRaw",0.271174153149583,0.487499509127559,0.652095967228194,-0.704380874873678,-0.906555351058536
"SummaryRaw",0.21510105682336,0.642127582899116,0.692857853242924,-0.921114251244434,-0.763947952695454
"SummaryRaw",0.445491395233225,0.689846927084644,0.835675649529975,-0.548553422210071,-0.70641560130883
"SummaryRaw",0.445491395233225,0.689846927084644,0.835675649529975,-0.548553422210071,-0.70641560130883
"SummaryRaw",0.445491395233225,0.689846927084644,0.835675649529975,-0.548553422210071,-0.70641560130883
"SummaryRaw",0.443247581296776,0.764600053751821,0.87007847340263,-0.633947877295265,-0.631549660425899
"SummaryRaw",0.443900661994869,0.705867823737136,0.810025322791598,-0.690441547052788,-0.245907536196311
"SummaryRaw",0.381156559575483,0.787176672519496,0.603332504316216,-0.686324541791914,-0.664526879920513
"SummaryRaw",0.453592954579299,0.794154976663443,0.78081209652546,-0.423504884750245,-0.557248939883305
"SummaryRaw",0.311735546844448,0.579210429297206,0.878292623648815,-0.635566384456586,-0.607557466330749
"SummaryRaw",0.302529883172695,0.55085460596379,0.72858961316304,-0.781342424421259,-0.502086545386771
"SummaryRaw",0.307089122873434,0.665417191989168,0.809613773359751,-0.819847961214439,-0.432840306275119
"SummaryRaw",0.307089122873434,0.665417191989168,0.809613773359751,-0.819847961214439,-0.432840306275119
"SummaryRaw",0.307089122873434,0.665417191989168,0.809613773359751,-0.819847961214439,-0.432840306275119
"SummaryRaw",0.305337028103662,0.783332287489136,0.661787389995911,-0.663271515562261,-0.550491281658886
"SummaryRaw",0.307089122873434,0.665417191989168,0.809613773359751,-0.819847961214439,-0.432840306275119
"SummaryRaw",0.307089122873434,0.665417191989168,0.809613773359751,-0.819847961214439,-0.432840306275119
"SummaryRaw",0.276435970427669,0.656214845793426,0.831402101721826,-0.775618240191437,-0.706216790396591
"SummaryRaw",0.187369649600227,0.7318902203529,0.740011417361248,-0.712664836303578,-0.945555048198572
"SummaryRaw",0.397648383021535,0.793617008906357,0.653174157773415,-0.637860657659098,-0.642386921678967
"SummaryRaw",0.437973751538246,0.931521910396863,0.621660890513704,-0.520674686316611,-0.63453990839456
"SummaryRaw",0.397648383021535,0.793617008906357,0.653174157773415,-0.637860657659098,-0.642386921678967
"SummaryRaw",0.304832131299964,0.659404525529321,0.741952715625491,-0.588461926350322,-0.427329515587249
"SummaryRaw",0.269606121009681,0.611238316369405,0.669540575547685,-0.871048760878176,-0.58064117364793
"SummaryRaw",0.366717332063637,0.704582386047199,0.715145730596936,-0.479945578115069,-0.455260948690607
"SummaryRaw",0.358939849282555,0.734988804834145,0.666819624239129,-0.57252808578209,-0.84636136305577
"SummaryRaw",0.40275110275688,0.724682560521031,0.834047633074723,-0.527469028991115,-0.388646520496084
"SummaryRaw",0.384008182971402,0.728249542419389,0.889131953923339,-0.174731178361249,-0.315526051118717
"SummaryRaw",0.307440247870304,0.572623210715924,0.669071014915065,-0.319236592093447,-0.717348026349122
"SummaryRaw",0.222908782282384,0.506980134069003,0.548737983519243,-0.973657201946004,-0.951308531099473
"SummaryRaw",0.328042704902678,0.558365631686057,0.628426158481309,-0.680418751104499,-0.829281127092476
"SummaryRaw",0.291406831050873,0.801543447959212,0.744160258859076,-0.831888162474565,-0.867353351948406
"SummaryRaw",0.358696266914252,0.676497358395364,0.67346354628166,-0.372164008093886,-0.314019974339136
"SummaryRaw",0.268867320681666,0.652328243289173,0.716561865512631,-0.645124158155738,-0.632685504787058
"SummaryRaw",0.395601107787963,0.781169089471513,0.948753541417134,-0.38431871184281,-0.233342678044854
"SummaryRaw",0.349915304318639,0.828099790577179,0.841315013876784,-0.513788749669194,-0.690517813633662
"SummaryRaw",0.488909436271901,-0.0694947052924476,-0.235888076216086,0.927410028927206,0.839828875106067
"SummaryRaw",0.402903769208545,0.689176676228103,0.81086095271911,-0.211740627243114,-0.379278799744093
"SummaryRaw",0.335675414885266,0.747132846710223,0.937221714413304,-0.153996582270648,-0.328737219413193
"SummaryRaw",0.182286327724724,0.466454092314668,0.735605475249597,-0.698517584657489,-0.906763626344736
"SummaryRaw",0.285386790179284,0.454392834222032,0.594001829265465,-0.942521145179917,-0.692659890227685
"SummaryRaw",0.285386790179284,0.454392834222032,0.594001829265465,-0.942521145179917,-0.692659890227685
"SummaryRaw",0.261335748676519,0.781291832025041,0.741881196518496,-0.208011667269914,-0.941394950564131
"SummaryRaw",0.364561247537246,0.888096621615639,0.887253835446339,-0.334118384810248,-0.525737676841739
"SummaryRaw",0.414123209276361,0.693038824863626,0.807479757067474,-0.226342087026971,-0.491851813084894
"SummaryRaw",0.414123209276361,0.693038824863626,0.807479757067474,-0.226342087026971,-0.491851813084894
"SummaryRaw",0.414123209276361,0.693038824863626,0.807479757067474,-0.226342087026971,-0.491851813084894
"SummaryRaw",0.426445746729484,0.954606924783916,0.823823286904829,-0.180433863384108,-0.574056625106378
"SummaryRaw",0.426445746729484,0.954606924783916,0.823823286904829,-0.180433863384108,-0.574056625106378
"SummaryRaw",0.477269582644653,0.957842413419054,0.75880864020357,-0.370462113705792,-0.549231058506851
"SummaryRaw",0.515533130304619,0.868130499799466,0.829710426041036,-0.360363276482981,-0.384324558163394
"SummaryRaw",0.442463918054422,0.83034183362735,0.798173904941303,-0.685062664352459,-0.689632725233787
"SummaryRaw",0.478493226731045,0.952148136630559,0.837182984121111,-0.337732203876305,-0.0895008558405178
"SummaryRaw",0.478493226731045,0.952148136630559,0.837182984121111,-0.337732203876305,-0.0895008558405178
"SummaryRaw",0.382962418757651,0.744583279952664,0.848806072426985,-0.0706889743773561,-0.685513117403547
"SummaryRaw",0.476748793757818,0.767514942690774,0.833896759480511,-0.371588159901683,-0.512450567079486
"SummaryRaw",0.484777812531535,0.943774017481035,0.803678214994298,-0.224812115005394,-0.600709528811948
"SummaryRaw",0.50708297215319,0.992921684796016,0.960995757624608,-0.171283520259344,-0.532479307014112
"SummaryRaw",0.50708297215319,0.992921684796016,0.960995757624608,-0.171283520259344,-0.532479307014112
"SummaryRaw",0.50708297215319,0.992921684796016,0.960995757624608,-0.171283520259344,-0.532479307014112
"SummaryRaw",0.50708297215319,0.992921684796016,0.960995757624608,-0.171283520259344,-0.532479307014112
"SummaryRaw",0.295303136417859,0.567084106857653,0.639085936008024,-0.758027762722218,-0.588303230664055
"SummaryRaw",0.295303136417859,0.567084106857653,0.639085936008024,-0.758027762722218,-0.588303230664055
"SummaryRaw",0.295303136417859,0.567084106857653,0.639085936008024,-0.758027762722218,-0.588303230664055
"SummaryRaw",0.247817230324871,0.681914259222313,0.742407433955031,-0.811285006564109,-0.295025366530536
"SummaryRaw",0.247817230324871,0.681914259222313,0.742407433955031,-0.811285006564109,-0.295025366530536
"SummaryRaw",0.247817230324871,0.681914259222313,0.742407433955031,-0.811285006564109,-0.295025366530536
"SummaryRaw",0.247817230324871,0.681914259222313,0.742407433955031,-0.811285006564109,-0.295025366530536
"SummaryRaw",0.243666276040238,0.641118237707556,0.742367745732685,-0.438287995267688,-0.594175899577956
"SummaryRaw",0.361036960390784,0.839492890691305,0.695123651577901,-0.487211742685685,-0.00198965762989362
"SummaryRaw",0.385306047140683,0.696636261090052,0.896551997660995,-0.713055180145291,-0.100172581026849
"SummaryRaw",0.44939326988723,0.799230753892404,0.83311119441531,-0.72517941913998,-0.487454058626512
"SummaryRaw",0.505144920522364,0.928922990863311,0.82209119470849,-0.650931145649072,-0.47400122169649
"SummaryRaw",0.505144920522364,0.928922990863311,0.82209119470849,-0.650931145649072,-0.47400122169649
"SummaryRaw",0.329199341105008,0.820416574121247,0.84380372295787,-0.835900977688758,-0.723243507491576
"SummaryRaw",0.517132703028692,0.836546407107201,0.997059553581494,0.0542231362889023,-0.319838220127015
"SummaryRaw",0.418838216970741,0.869134035552979,0.788565664331286,-0.332764779708245,-0.488250397155733
"SummaryRaw",0.418838216970741,0.869134035552979,0.788565664331286,-0.332764779708245,-0.488250397155733
"SummaryRaw",0.418838216970741,0.869134035552979,0.788565664331286,-0.332764779708245,-0.488250397155733
"SummaryRaw",0.434007731026589,0.711528975545054,0.781568181146173,-0.734716666859925,-0.636001971718408
"SummaryRaw",0.434007731026589,0.711528975545054,0.781568181146173,-0.734716666859925,-0.636001971718408
"SummaryRaw",0.465087287740987,0.768064492220588,0.918056075119451,-0.314247610144405,-0.0961438459648888
"SummaryRaw",0.487184915292442,0.899559699521248,0.846106780675821,-0.416525350974705,-0.480731500474354
"SummaryRaw",0.471256166528972,0.837188229244416,0.961890988528885,-0.195348837218253,-0.27968525943702
"SummaryRaw",0.459976125839458,0.71260743115706,0.880538408486093,-0.619186280160796,-0.154191416791041
"SummaryRaw",0.385506107443925,0.731938100547187,0.640740952820814,-0.46716717586376,-0.537319235083697
"SummaryRaw",0.315180582242113,0.555518557144289,0.781906864453783,-0.820235279340578,-0.72021372083784
"SummaryRaw",0.399403328125778,0.674883424843549,0.823054024301472,-0.393296607493903,-0.366582846357526
"SummaryRaw",0.411015890255223,0.843062665887614,0.797280741445888,-0.0987714524030712,-0.623766121247983
"SummaryRaw",0.320810067797212,0.646562561575115,0.662861027828669,-0.436441059592341,-0.72732937388779
"SummaryRaw",0.281838562938963,0.725853673758354,0.765824088601218,-0.638300515652624,-0.630998245453209
"SummaryRaw",0.332133103924128,0.769144836672791,0.781832371367583,-0.876404231808118,-0.60611290578937
"SummaryRaw",0.332133103924128,0.769144836672791,0.781832371367583,-0.876404231808118,-0.60611290578937
"SummaryRaw",0.360191460269386,0.49478777773891,0.787966435071066,-0.753641941126666,-0.721848645233845
"SummaryRaw",0.42058585253795,0.683998892435816,0.800204631885326,-0.7604237557541,-0.40993411006596
"SummaryRaw",0.339304286811457,0.761224460642136,0.889523914824635,-0.791003735135235,-0.840491558876593
"SummaryRaw",0.384647132434349,0.814773045122477,0.775938176078137,-0.359734576337731,-0.5417145481994
"SummaryRaw",0.339304286811457,0.761224460642136,0.889523914824635,-0.791003735135235,-0.840491558876593
"SummaryRaw",0.330095598525843,0.679813462974766,0.795279607431278,-0.428697099116093,-0.73456436713955
"SummaryRaw",0.41707539988619,0.739034497159239,0.878577282596452,-0.446293558714145,-0.0699540101689803
"SummaryRaw",0.41707539988619,0.739034497159239,0.878577282596452,-0.446293558714145,-0.0699540101689803
"SummaryRaw",0.327513484539397,0.689000501634879,0.705796516457641,-0.415153002801141,-0.957836363118062
"SummaryRaw",0.309589474581601,0.715197114194231,0.70543142553615,-0.421494423985499,-0.555537618572992
"SummaryRaw",0.236300810342904,0.461797190221555,0.671015934912952,-0.991102615803997,-0.665798870994128
"SummaryRaw",0.236300810342904,0.461797190221555,0.671015934912952,-0.991102615803997,-0.665798870994128
"SummaryRaw",0.236300810342904,0.461797190221555,0.671015934912952,-0.991102615803997,-0.665798870994128
"SummaryRaw",0.201463967833125,0.519949016766793,0.81446705118809,-0.972574895949533,-0.486544004383246
"SummaryRaw",0.253541021047096,0.534956115191397,0.636884641581965,-0.998343052494473,-0.808532341136052
"SummaryRaw",0.236300810342904,0.461797190221555,0.671015934912952,-0.991102615803997,-0.665798870994128
"SummaryRaw",0.260236171868702,0.532264410524596,0.760361103732679,-0.921599893733946,-0.61798884631826
"SummaryRaw",0.236300810342904,0.461797190221555,0.671015934912952,-0.991102615803997,-0.665798870994128
"SummaryRaw",0.276463315658409,0.674777718536095,0.665664489750744,-0.71985163456661,-0.345374947730935
"SummaryRaw",0.433299442853932,0.930655604099726,0.712927761078924,-0.403814136654721,-0.411487516230063
"SummaryRaw",0.165430319262668,0.631427682004869,0.531627604272217,-0.944971043150872,-0.584134410135448
"SummaryRaw",0.251050687398242,0.585310474683019,0.509535219475043,-0.874333360186727,-0.820375346720099
"SummaryRaw",0.195494392726665,0.744095741405251,0.705580484094602,-0.788322646668871,-0.597330391801724
"SummaryRaw",0.27941661164612,0.768128399292276,0.67890180172075,-0.688794788214484,-0.359508448970477
"SummaryRaw",0.165430319262668,0.631427682004869,0.531627604272217,-0.944971043150872,-0.584134410135448
"SummaryRaw",0.353647544307609,0.85174757856006,0.686024557664275,-0.663672313086423,-0.258341619114549
"SummaryRaw",0.495624411263448,0.967034755349977,0.813459967441007,-0.649239839883389,-0.379535118358112
"SummaryRaw",0.353647544307609,0.85174757856006,0.686024557664275,-0.663672313086423,-0.258341619114549
"SummaryRaw",0.149154559193632,0.583153821836796,0.558596283405746,-0.941128016421342,-0.697563636237132
"SummaryRaw",0.206518243869053,0.582169508810815,0.580017120260581,-0.736361492662911,-0.511312654548948
"SummaryRaw",0.210681333306379,0.710011922543627,0.597821164218424,-0.796037897087246,-0.580714878298458
"SummaryRaw",0.266934293200177,0.733297103903441,0.742202137412994,-0.848218017291004,-0.387073269546279
"SummaryRaw",0.165430319262668,0.631427682004869,0.531627604272217,-0.944971043150872,-0.584134410135448
"SummaryRaw",0.299377906664827,0.77257106975261,0.510908523724084,-0.555495214360594,-0.651484140124762
"SummaryRaw",0.299377906664827,0.77257106975261,0.510908523724084,-0.555495214360594,-0.651484140124762
"SummaryRaw",0.272416292303187,0.501058947404105,0.647749516809176,-0.906021499417156,-0.76268449949188
"SummaryRaw",0.272416292303187,0.501058947404105,0.647749516809176,-0.906021499417156,-0.76268449949188
"SummaryRaw",0.333363190939594,0.545719278430869,0.821737792834406,-0.876424839445151,-0.519090391801729
"SummaryRaw",0.24510857446988,0.713000876319666,0.559793414386871,-0.635802782278888,-0.305322584368249
"SummaryRaw",0.24510857446988,0.713000876319666,0.559793414386871,-0.635802782278888,-0.305322584368249
"SummaryRaw",0.165430319262668,0.631427682004869,0.531627604272217,-0.944971043150872,-0.584134410135448
"SummaryRaw",0.165430319262668,0.631427682004869,0.531627604272217,-0.944971043150872,-0.584134410135448
"SummaryRaw",0.0979057327320026,0.661726409627972,0.462095527092938,-0.982874015876359,-0.990742349080986
"SummaryRaw",0.261061705454802,0.501182858084658,0.714487375122069,-0.799361351587999,-0.753546422322888
"SummaryRaw",0.209304532100837,0.713894708425947,0.731673427295305,-0.722374177106432,-0.946543892852653
"SummaryRaw",0.408584153384265,0.797355298603926,0.802304924586197,-0.103999282395283,-0.562605044801082
"SummaryRaw",0.266975440639198,0.642045971063377,0.675006182216002,-0.492131055858881,-0.892835420610483
"SummaryRaw",0.200703646709906,0.672504580481299,0.690115910319362,-0.441468093987717,-0.779222137750651
"SummaryRaw",0.596770182748412,-0.513933770001456,-0.393930142970115,0.705165918370226,0.988988504454202
"SummaryRaw",0.578948465284492,-0.380140648055208,-0.546385656775362,0.915898619262191,0.90306493256024
"SummaryRaw",0.222643107724191,0.693273936180612,0.7163396222716,-0.999187723762232,-0.853333872311823
"SummaryRaw",0.222643107724191,0.693273936180612,0.7163396222716,-0.999187723762232,-0.853333872311823
"SummaryRaw",0.222643107724191,0.693273936180612,0.7163396222716,-0.999187723762232,-0.853333872311823
"SummaryRaw",0.238810597702489,0.662550513852252,0.604816789679216,-0.827070900676741,-0.997486094145782
"SummaryRaw",0.211859937600898,0.612058425958151,0.48652239403965,-0.5187981840175,-0.931627054745119
"SummaryRaw",0.484169049660218,0.789625604144947,0.989811123486554,-0.153721033053787,-0.281849811937073
"SummaryRaw",0.484169049660218,0.789625604144947,0.989811123486554,-0.153721033053787,-0.281849811937073
"SummaryCentral",0.400941413736054,0.310587368370185,0.510658210467403,0.118733532668484,-0.101773652652564
"SummaryCentral",0.237374932727056,0.532481231346348,0.339144167712679,-0.576670116360025,0.268045002700146
"SummaryCentral",0.298179004306862,0.501909211139073,0.590961991000704,-0.228534534081944,-0.343998433023537
"SummaryCentral",0.298179004306862,0.501909211139073,0.590961991000704,-0.228534534081944,-0.343998433023537
"SummaryCentral",0.298179004306862,0.501909211139073,0.590961991000704,-0.228534534081944,-0.343998433023537
"SummaryCentral",0.445552541216827,0.476699535067395,0.589091255778058,-0.0579962195028128,-0.14023466181054
"SummaryCentral",0.298179004306862,0.501909211139073,0.590961991000704,-0.228534534081944,-0.343998433023537
"SummaryCentral",0.389807639093203,0.212485895835331,-0.118185394959856,0.384222826867238,0.799342427168474
"SummaryCentral",0.263394806291381,0.33482021817258,0.433105042873347,0.171432788808907,-0.131184359948268
"SummaryCentral",0.376813011699242,0.430720424636917,0.810545743715342,-0.0405661398120715,-0.830527041271879
"SummaryCentral",0.226955831338177,0.105738720948017,0.644909306214184,0.742286914462608,-0.992803086786822
"SummaryCentral",0.226955831338177,0.105738720948017,0.644909306214184,0.742286914462608,-0.992803086786822
"SummaryCentral",0.525268729419146,-0.16812267491288,0.00478535998152563,0.626343702711535,0.704770177195346
"SummaryCentral",0.198873292292887,0.293486800480786,0.28173086166722,0.139376441609158,0.76876864574414
"SummaryCentral",0.208124481174293,0.472914980500882,0.246543463352424,-0.218974113167169,0.412821217420283
"SummaryCentral",0.276037542475248,0.190672681801988,0.271418642123049,0.616972249153333,0.357212739415986
"SummaryCentral",0.0746394265441733,0.287182100806789,0.351219377833561,0.190140889735627,0.397698063567319
"SummaryCentral",0.362543325871229,0.612158500123769,0.92541968729347,-0.371831498574466,-0.891105904709548
"SummaryCentral",0.362543325871229,0.612158500123769,0.92541968729347,-0.371831498574466,-0.891105904709548
"SummaryCentral",0.362543325871229,0.612158500123769,0.92541968729347,-0.371831498574466,-0.891105904709548
"SummaryCentral",0.23862659466879,0.378625808369663,0.466096086154646,-0.089708961744115,-0.248913282831442
"SummaryCentral",0.392947356207304,-0.0153788059500042,0.942902505978006,0.915011331836037,-0.754278842319314
"SummaryCentral",0.350553385231421,0.914450766775563,0.83646902836984,-0.840685630228586,-0.860036800187558
"SummaryCentral",0.350553385231421,0.914450766775563,0.83646902836984,-0.840685630228586,-0.860036800187558
"SummaryCentral",0.362543325871229,0.612158500123769,0.92541968729347,-0.371831498574466,-0.891105904709548
"SummaryCentral",0.362543325871229,0.612158500123769,0.92541968729347,-0.371831498574466,-0.891105904709548
"SummaryCentral",0.362543325871229,0.612158500123769,0.92541968729347,-0.371831498574466,-0.891105904709548
"SummaryCentral",0.362543325871229,0.612158500123769,0.92541968729347,-0.371831498574466,-0.891105904709548
"SummaryCentral",0.362543325871229,0.612158500123769,0.92541968729347,-0.371831498574466,-0.891105904709548
"SummaryCentral",0.362543325871229,0.612158500123769,0.92541968729347,-0.371831498574466,-0.891105904709548
"SummaryCentral",0.438579702472352,0.558363173443456,0.974067843073227,-0.350205720548053,-0.667253870377028
"SummaryCentral",0.213795093360278,0.383148055894739,0.490459232991825,0.109397746701876,-0.691456461249683
"SummaryCentral",0.325138441729302,0.582171723162353,0.832972946973154,-0.412469721233522,-0.83039353251313
"SummaryCentral",0.373739092860465,0.704372516189734,0.864278092469812,-0.37846118039718,-0.641045880043179
