"methods","samples.theta1","samples.theta2"
"Curve matching",0.338565487085567,0.475784235909627
"Curve matching",0.23654207901035,0.703723471669342
"Curve matching",0.320167876090523,1.02042858254519
"Curve matching",0.641794462244549,1.13841346844371
"Curve matching",0.470476135993102,0.876922464735055
"Curve matching",0.641794462244549,1.13841346844371
"Curve matching",0.339580314258771,0.859675470156693
"Curve matching",0.330100975592243,0.725975960184086
"Curve matching",0.175997914643022,-0.963468033335809
"Curve matching",0.142765439185152,-1.11306656506478
"Curve matching",0.241585804675078,-0.426590728538808
"Curve matching",0.295657658681307,-0.245647273961036
"Curve matching",0.487491124595726,0.79637051352613
"Curve matching",0.200980948959543,0.110702718677186
"Curve matching",0.401118289890231,0.479834545026504
"Curve matching",0.421593440059111,0.701306893493897
"Curve matching",0.267262745921135,0.552573085330612
"Curve matching",0.270915875927949,0.327117022970822
"Curve matching",0.458934196222388,0.835476176074457
"Curve matching",0.521281286339636,0.925928828564348
"Curve matching",0.521281286339636,0.925928828564348
"Curve matching",0.521281286339636,0.925928828564348
"Curve matching",0.412290610426041,1.06174970832068
"Curve matching",0.390078478548332,0.974656024446014
"Curve matching",0.464554227584218,0.432221622243226
"Curve matching",0.464554227584218,0.432221622243226
"Curve matching",0.464554227584218,0.432221622243226
"Curve matching",0.462722198366127,1.04475847086154
"Curve matching",0.297844773085427,0.151398018087969
"Curve matching",0.362220847513527,0.91763100028038
"Curve matching",0.374445547029438,0.762810129057484
"Curve matching",0.362220847513527,0.91763100028038
"Curve matching",0.464391813937109,1.01008599207392
"Curve matching",0.360317738715587,0.63249160621741
"Curve matching",0.468191039323297,0.94669444134623
"Curve matching",0.351594688666538,1.17761192022804
"Curve matching",0.504503442754461,1.07920245051708
"Curve matching",0.352325342597928,0.805650348266363
"Curve matching",0.506070596219614,0.943634565976726
"Curve matching",0.267282087159023,0.331814658063079
"Curve matching",0.451439440467498,0.685382886062904
"Curve matching",0.596045184891839,0.977478185270876
"Curve matching",0.352851243942646,0.446067681456511
"Curve matching",0.624106821272242,1.09329999504141
"Curve matching",0.573470078964894,1.00709408123311
"Curve matching",0.374457612854675,0.135555438059691
"Curve matching",0.597375653570875,1.13134799026069
"Curve matching",0.520231574113234,0.597742359748217
"Curve matching",0.315059344738402,0.413578884525099
"Curve matching",0.592449751899833,1.01112759808895
"Curve matching",0.555802268367191,1.29478523970805
"Curve matching",0.570739648390122,0.774196446174869
"Curve matching",0.412004641702882,0.698177839195398
"Curve matching",0.763840356841683,1.18534156307578
"Curve matching",0.76889996285586,1.13107672819339
"Curve matching",0.622573093399655,0.942509972228965
"Curve matching",0.763840356841683,1.18534156307578
"Curve matching",0.763840356841683,1.18534156307578
"Curve matching",0.763840356841683,1.18534156307578
"Curve matching",0.739579680138702,1.01061482240032
"Curve matching",0.69835453234796,1.07997036857218
"Curve matching",0.763840356841683,1.18534156307578
"Curve matching",0.763840356841683,1.18534156307578
"Curve matching",0.763840356841683,1.18534156307578
"Curve matching",0.763840356841683,1.18534156307578
"Curve matching",0.625163661068142,0.862904281993466
"Curve matching",0.320368235011869,0.763731271162088
"Curve matching",0.32021292157345,0.950723243351773
"Curve matching",0.32021292157345,0.950723243351773
"Curve matching",0.573850890666643,0.932842116236622
"Curve matching",0.336551580398671,0.671909251364484
"Curve matching",0.573850890666643,0.932842116236622
"Curve matching",0.339259501382925,0.701876404581327
"Curve matching",0.375707081535439,0.677659391211074
"Curve matching",0.260923286598532,-1.53382012493448
"Curve matching",0.260923286598532,-1.53382012493448
"Curve matching",0.260923286598532,-1.53382012493448
"Curve matching",0.260923286598532,-1.53382012493448
"Curve matching",0.248811143349808,-1.82398166032593
"Curve matching",0.193400884832403,-1.29391288769095
"Curve matching",0.458859224377102,1.12494796035102
"Curve matching",0.458859224377102,1.12494796035102
"Curve matching",0.232688106292837,-0.588717263802881
"Curve matching",0.240973726896,0.239388290371649
"Curve matching",0.232688106292837,-0.588717263802881
"Curve matching",0.416717100467158,0.956641407999831
"Curve matching",0.416717100467158,0.956641407999831
"Curve matching",0.416717100467158,0.956641407999831
"Curve matching",0.438893540527567,0.921778348032437
"Curve matching",0.581983358209647,0.896383884915193
"Curve matching",0.439869296374655,0.567845152596031
"Curve matching",0.66206150695799,0.931487616808541
"Curve matching",0.581983358209647,0.896383884915193
"Curve matching",0.570601168721602,0.901017979240074
"Curve matching",0.517304696383614,0.81820688938148
"Curve matching",0.581983358209647,0.896383884915193
"Curve matching",0.212731597063557,-0.237338659462741
"Curve matching",0.243750178442738,0.484849130173293
"Curve matching",0.243750178442738,0.484849130173293
"Curve matching",0.355011297519769,0.807857784796399
"Curve matching",0.275750335178067,0.308170287640278
"Curve matching",0.451305796384255,0.812555549588166
"Curve matching",0.220632695754699,-0.501525649802248
"Curve matching",0.483894794473236,0.329825304334041
"Curve matching",0.52255453357471,0.709983567396461
"Curve matching",0.483894794473236,0.329825304334041
"Curve matching",0.404624710170171,0.771431119848236
"Curve matching",0.537449783129176,1.03589418203682
"Curve matching",0.556978006733772,1.18714842708365
"Curve matching",0.300739964405353,0.997906199851278
"Curve matching",0.29211481443744,0.367175430664655
"Curve matching",0.354434887147737,0.978073954077345
"Curve matching",0.354434887147737,0.978073954077345
"Curve matching",0.354434887147737,0.978073954077345
"Curve matching",0.266196192413162,0.60604327824215
"Curve matching",0.266196192413162,0.60604327824215
"Curve matching",0.268610449196367,0.245501781549093
"Curve matching",0.42917980440113,0.446472014492373
"Curve matching",0.536049327264732,0.97551429715201
"Curve matching",0.48568065241867,0.95322858023623
