"value","density","param","method"
0.323653758597196,0.0190139344461582,"logA","True posterior"
0.325229375570717,0.0192196344779096,"logA","True posterior"
0.326804992544237,0.0193992597720501,"logA","True posterior"
0.328380609517758,0.0195469917212731,"logA","True posterior"
0.329956226491278,0.0196489984500635,"logA","True posterior"
0.331531843464799,0.0196870337110945,"logA","True posterior"
0.333107460438319,0.0196435203653484,"logA","True posterior"
0.33468307741184,0.0195072762741553,"logA","True posterior"
0.33625869438536,0.0192789627205207,"logA","True posterior"
0.337834311358881,0.0189753765466441,"logA","True posterior"
0.339409928332402,0.0186318527970811,"logA","True posterior"
0.340985545305922,0.0183060014163769,"logA","True posterior"
0.342561162279443,0.0180817144362665,"logA","True posterior"
0.344136779252963,0.0180393770859111,"logA","True posterior"
0.345712396226484,0.0182600091993389,"logA","True posterior"
0.347288013200004,0.0188166738221285,"logA","True posterior"
0.348863630173525,0.0197679600381422,"logA","True posterior"
0.350439247147045,0.0211534498291089,"logA","True posterior"
0.352014864120566,0.0229917471642349,"logA","True posterior"
0.353590481094086,0.0252812220262168,"logA","True posterior"
0.355166098067607,0.0280031663357318,"logA","True posterior"
0.356741715041127,0.0311266458425692,"logA","True posterior"
0.358317332014648,0.0346140327304533,"logA","True posterior"
0.359892948988168,0.0384294120024906,"logA","True posterior"
0.361468565961689,0.0425523761062177,"logA","True posterior"
0.363044182935209,0.0469219958759461,"logA","True posterior"
0.36461979990873,0.051506268893117,"logA","True posterior"
0.366195416882251,0.0562715551736608,"logA","True posterior"
0.367771033855771,0.061179964486649,"logA","True posterior"
0.369346650829292,0.0661878713742078,"logA","True posterior"
0.370922267802812,0.0712461383234443,"logA","True posterior"
0.372497884776333,0.0763022011621302,"logA","True posterior"
0.374073501749853,0.0813037122246198,"logA","True posterior"
0.375649118723374,0.0862030097619045,"logA","True posterior"
0.377224735696894,0.0909613479499666,"logA","True posterior"
0.378800352670415,0.0955516393692956,"logA","True posterior"
0.380375969643935,0.0999426687668387,"logA","True posterior"
0.381951586617456,0.104137668668133,"logA","True posterior"
0.383527203590976,0.108127681293661,"logA","True posterior"
0.385102820564497,0.111886096434455,"logA","True posterior"
0.386678437538017,0.115362981070877,"logA","True posterior"
0.388254054511538,0.118481044466823,"logA","True posterior"
0.389829671485058,0.121138179146554,"logA","True posterior"
0.391405288458579,0.123217510573522,"logA","True posterior"
0.3929809054321,0.124604365809727,"logA","True posterior"
0.39455652240562,0.125207986154864,"logA","True posterior"
0.396132139379141,0.124984451512739,"logA","True posterior"
0.397707756352661,0.123956441022624,"logA","True posterior"
0.399283373326182,0.122199143085957,"logA","True posterior"
0.400858990299702,0.119943059509151,"logA","True posterior"
0.402434607273223,0.117478195014354,"logA","True posterior"
0.404010224246743,0.115091539760903,"logA","True posterior"
0.405585841220264,0.113064048375075,"logA","True posterior"
0.407161458193784,0.111639989045559,"logA","True posterior"
0.408737075167305,0.111002444435239,"logA","True posterior"
0.410312692140825,0.111258056957898,"logA","True posterior"
0.411888309114346,0.112432475737843,"logA","True posterior"
0.413463926087866,0.114476310719835,"logA","True posterior"
0.415039543061387,0.117279958783047,"logA","True posterior"
0.416615160034907,0.120694617382551,"logA","True posterior"
0.418190777008428,0.124563915269865,"logA","True posterior"
0.419766393981948,0.12872818540784,"logA","True posterior"
0.421342010955469,0.133046371118964,"logA","True posterior"
0.42291762792899,0.137456953956615,"logA","True posterior"
0.42449324490251,0.141952085180804,"logA","True posterior"
0.426068861876031,0.146576444537897,"logA","True posterior"
0.427644478849551,0.151420564782081,"logA","True posterior"
0.429220095823072,0.156609375887038,"logA","True posterior"
0.430795712796592,0.162286992794324,"logA","True posterior"
0.432371329770113,0.168599061447697,"logA","True posterior"
0.433946946743633,0.175674264239924,"logA","True posterior"
0.435522563717154,0.183606822992176,"logA","True posterior"
0.437098180690674,0.192442534504682,"logA","True posterior"
0.438673797664195,0.202242832127459,"logA","True posterior"
0.440249414637715,0.212825292740336,"logA","True posterior"
0.441825031611236,0.224043603190325,"logA","True posterior"
0.443400648584756,0.235715265586046,"logA","True posterior"
0.444976265558277,0.24764021298521,"logA","True posterior"
0.446551882531797,0.259620676294429,"logA","True posterior"
0.448127499505318,0.271479868845162,"logA","True posterior"
0.449703116478839,0.283077382119811,"logA","True posterior"
0.451278733452359,0.29431975816132,"logA","True posterior"
0.45285435042588,0.305165425629062,"logA","True posterior"
0.4544299673994,0.315623955705976,"logA","True posterior"
0.456005584372921,0.325750307643685,"logA","True posterior"
0.457581201346441,0.335627990205433,"logA","True posterior"
0.459156818319962,0.345399848470997,"logA","True posterior"
0.460732435293482,0.355197682024582,"logA","True posterior"
0.462308052267003,0.36514292259545,"logA","True posterior"
0.463883669240523,0.375344870401586,"logA","True posterior"
0.465459286214044,0.385894955264527,"logA","True posterior"
0.467034903187564,0.396862947994629,"logA","True posterior"
0.468610520161085,0.408294859254287,"logA","True posterior"
0.470186137134605,0.420212403275572,"logA","True posterior"
0.471761754108126,0.432614185716366,"logA","True posterior"
0.473337371081646,0.445479114276375,"logA","True posterior"
0.474912988055167,0.458772811607768,"logA","True posterior"
0.476488605028688,0.472474016277074,"logA","True posterior"
0.478064222002208,0.486563841777217,"logA","True posterior"
0.479639838975729,0.501044823333047,"logA","True posterior"
0.481215455949249,0.515997930877287,"logA","True posterior"
0.48279107292277,0.53157264903444,"logA","True posterior"
0.48436668989629,0.547987398797406,"logA","True posterior"
0.485942306869811,0.565516972141619,"logA","True posterior"
0.487517923843331,0.584466934935185,"logA","True posterior"
0.489093540816852,0.605137516206282,"logA","True posterior"
0.490669157790372,0.627781715418653,"logA","True posterior"
0.492244774763893,0.652563798955923,"logA","True posterior"
0.493820391737413,0.679524720916986,"logA","True posterior"
0.495396008710934,0.708589554549386,"logA","True posterior"
0.496971625684454,0.739563187677234,"logA","True posterior"
0.498547242657975,0.771846943038,"logA","True posterior"
0.500122859631495,0.804919994743668,"logA","True posterior"
0.501698476605016,0.838217038782206,"logA","True posterior"
0.503274093578536,0.871176826119522,"logA","True posterior"
0.504849710552057,0.903290531484114,"logA","True posterior"
0.506425327525578,0.934145626089049,"logA","True posterior"
0.508000944499098,0.963460681099801,"logA","True posterior"
0.509576561472619,0.991106573389308,"logA","True posterior"
0.511152178446139,1.01711022178043,"logA","True posterior"
0.51272779541966,1.04163849893147,"logA","True posterior"
0.51430341239318,1.06496248424656,"logA","True posterior"
0.515879029366701,1.08736039721726,"logA","True posterior"
0.517454646340221,1.10923134263884,"logA","True posterior"
0.519030263313742,1.13079671611319,"logA","True posterior"
0.520605880287262,1.15216307739325,"logA","True posterior"
0.522181497260783,1.17333527676886,"logA","True posterior"
0.523757114234303,1.19424549164932,"logA","True posterior"
0.525332731207824,1.21479984342883,"logA","True posterior"
0.526908348181344,1.2349321425365,"logA","True posterior"
0.528483965154865,1.2546533563667,"logA","True posterior"
0.530059582128385,1.27408668821407,"logA","True posterior"
0.531635199101906,1.29348136021705,"logA","True posterior"
0.533210816075427,1.31320269973814,"logA","True posterior"
0.534786433048947,1.33378149742182,"logA","True posterior"
0.536362050022468,1.35575730276607,"logA","True posterior"
0.537937666995988,1.37955574009318,"logA","True posterior"
0.539513283969509,1.40556153358548,"logA","True posterior"
0.541088900943029,1.43406379822622,"logA","True posterior"
0.54266451791655,1.46524382743401,"logA","True posterior"
0.54424013489007,1.49917188523277,"logA","True posterior"
0.545815751863591,1.53580902701986,"logA","True posterior"
0.547391368837111,1.57501033267015,"logA","True posterior"
0.548966985810632,1.61652723873022,"logA","True posterior"
0.550542602784152,1.66000852755546,"logA","True posterior"
0.552118219757673,1.70500152955439,"logA","True posterior"
0.553693836731193,1.75096416027485,"logA","True posterior"
0.555269453704714,1.797169018311,"logA","True posterior"
0.556845070678235,1.84285445781171,"logA","True posterior"
0.558420687651755,1.88732034818723,"logA","True posterior"
0.559996304625275,1.92991878255472,"logA","True posterior"
0.561571921598796,1.97010849692806,"logA","True posterior"
0.563147538572317,2.00750700330556,"logA","True posterior"
0.564723155545837,2.04193537169461,"logA","True posterior"
0.566298772519358,2.07345108750141,"logA","True posterior"
0.567874389492878,2.10236492158546,"logA","True posterior"
0.569450006466399,2.12923819178139,"logA","True posterior"
0.571025623439919,2.15485721018917,"logA","True posterior"
0.57260124041344,2.18018715639069,"logA","True posterior"
0.57417685738696,2.20647431046331,"logA","True posterior"
0.575752474360481,2.23474358055536,"logA","True posterior"
0.577328091334001,2.26579600497458,"logA","True posterior"
0.578903708307522,2.3001198711259,"logA","True posterior"
0.580479325281042,2.33780760556137,"logA","True posterior"
0.582054942254563,2.37852457309736,"logA","True posterior"
0.583630559228083,2.42154348584249,"logA","True posterior"
0.585206176201604,2.46584815762836,"logA","True posterior"
0.586781793175124,2.51029801238804,"logA","True posterior"
0.588357410148645,2.55383206541989,"logA","True posterior"
0.589933027122166,2.59568024671023,"logA","True posterior"
0.591508644095686,2.63554323203103,"logA","True posterior"
0.593084261069207,2.67365851274456,"logA","True posterior"
0.594659878042727,2.7111916286087,"logA","True posterior"
0.596235495016248,2.74957827268991,"logA","True posterior"
0.597811111989768,2.79034012255016,"logA","True posterior"
0.599386728963289,2.83485646314587,"logA","True posterior"
0.600962345936809,2.88413312753911,"logA","True posterior"
0.60253796291033,2.938643590872,"logA","True posterior"
0.60411357988385,2.99826535231938,"logA","True posterior"
0.605689196857371,3.0623151858907,"logA","True posterior"
0.607264813830891,3.12966817229756,"logA","True posterior"
0.608840430804412,3.1989308680004,"logA","True posterior"
0.610416047777932,3.26863112593184,"logA","True posterior"
0.611991664751453,3.3372784435947,"logA","True posterior"
0.613567281724974,3.40357193243178,"logA","True posterior"
0.615142898698494,3.46676143791355,"logA","True posterior"
0.616718515672015,3.5263138266186,"logA","True posterior"
0.618294132645535,3.58193248573195,"logA","True posterior"
0.619869749619056,3.63353033452819,"logA","True posterior"
0.621445366592576,3.68121276280116,"logA","True posterior"
0.623020983566097,3.72526882807609,"logA","True posterior"
0.624596600539617,3.76616228204116,"logA","True posterior"
0.626172217513138,3.80451106405272,"logA","True posterior"
0.627747834486658,3.84104523846507,"logA","True posterior"
0.629323451460179,3.87653863864761,"logA","True posterior"
0.630899068433699,3.91172394377046,"logA","True posterior"
0.63247468540722,3.94722727318076,"logA","True posterior"
0.63405030238074,3.98330054257549,"logA","True posterior"
0.635625919354261,4.0198680183717,"logA","True posterior"
0.637201536327781,4.05656854157677,"logA","True posterior"
0.638777153301302,4.09281854219733,"logA","True posterior"
0.640352770274823,4.12790546384588,"logA","True posterior"
0.641928387248343,4.16109449668409,"logA","True posterior"
0.643504004221863,4.19173139772542,"logA","True posterior"
0.645079621195384,4.21932712243889,"logA","True posterior"
0.646655238168905,4.24361500633355,"logA","True posterior"
0.648230855142425,4.26457717090348,"logA","True posterior"
0.649806472115946,4.28244244389962,"logA","True posterior"
0.651382089089466,4.29749318968139,"logA","True posterior"
0.652957706062987,4.31069149350288,"logA","True posterior"
0.654533323036507,4.32285220110059,"logA","True posterior"
0.656108940010028,4.33484289352552,"logA","True posterior"
0.657684556983548,4.34754991047104,"logA","True posterior"
0.659260173957069,4.36182819311517,"logA","True posterior"
0.660835790930589,4.37844928153689,"logA","True posterior"
0.66241140790411,4.39804898517518,"logA","True posterior"
0.66398702487763,4.42107782309958,"logA","True posterior"
0.665562641851151,4.44775857118838,"logA","True posterior"
0.667138258824671,4.47805582068676,"logA","True posterior"
0.668713875798192,4.51166211178504,"logA","True posterior"
0.670289492771713,4.54811606793635,"logA","True posterior"
0.671865109745233,4.58636252698832,"logA","True posterior"
0.673440726718754,4.62526712053075,"logA","True posterior"
0.675016343692274,4.66368274158097,"logA","True posterior"
0.676591960665795,4.70042485636399,"logA","True posterior"
0.678167577639315,4.73432831435714,"logA","True posterior"
0.679743194612836,4.76429450912617,"logA","True posterior"
0.681318811586356,4.78932755457762,"logA","True posterior"
0.682894428559877,4.80856069055537,"logA","True posterior"
0.684470045533397,4.82127633110043,"logA","True posterior"
0.686045662506918,4.82692461686059,"logA","True posterior"
0.687621279480438,4.82514565699555,"logA","True posterior"
0.689196896453959,4.81552276304628,"logA","True posterior"
0.690772513427479,4.79808876501397,"logA","True posterior"
0.692348130401,4.77383775898039,"logA","True posterior"
