"methods","samples.omega","samples.phi","samples.logsigma","samples.logA"
"Summary statistics",0.0104542328150404,6.16216394192648,-0.196417121114865,0.363223825452011
"Summary statistics",0.0095596606105249,3.56821554572549,-0.528078500850698,0.156575886710485
"Summary statistics",0.0095596606105249,3.56821554572549,-0.528078500850698,0.156575886710485
"Summary statistics",0.0199456197187417,4.50706967284455,-0.32618244961624,0.204876104785696
"Summary statistics",0.0095596606105249,3.56821554572549,-0.528078500850698,0.156575886710485
"Summary statistics",0.0095596606105249,3.56821554572549,-0.528078500850698,0.156575886710485
"Summary statistics",0.0095596606105249,3.56821554572549,-0.528078500850698,0.156575886710485
"Summary statistics",0.0095596606105249,3.56821554572549,-0.528078500850698,0.156575886710485
"Summary statistics",0.0095596606105249,3.56821554572549,-0.528078500850698,0.156575886710485
"Summary statistics",0.0095596606105249,3.56821554572549,-0.528078500850698,0.156575886710485
"Summary statistics",0.0306754803595441,6.18503497150358,-0.287435884032152,0.151747175979139
"Summary statistics",0.0306754803595441,6.18503497150358,-0.287435884032152,0.151747175979139
"Summary statistics",0.0229412562369274,4.45921682293354,0.0698292572696458,0.521463554378732
"Summary statistics",0.0237421728341605,3.79052160030632,0.00681783312591711,0.548711022825066
"Summary statistics",0.0343358333631624,6.03440359690329,0.0951917167925383,0.707943432741766
"Summary statistics",0.0256283938615535,2.69040751337949,0.442121730399452,0.859811052253164
"Summary statistics",0.0282148282866497,0.367041249130268,0.211395361569288,0.594645023779345
"Summary statistics",0.017894359704184,5.01223178256052,0.159857084697659,0.685406978812284
"Summary statistics",0.0318708704562387,4.26122972347669,0.281863752503122,0.943782724184411
"Summary statistics",0.0250632763096729,6.15227107341601,0.00366377136500637,0.674044292975729
"Summary statistics",0.0247594231991385,3.63721103711415,-0.0532143879699151,0.568270213658689
"Summary statistics",0.030487575397706,5.36658689712441,0.0683423885019819,0.593818928610548
"Summary statistics",0.00298479953422942,3.74496867235085,-0.293710881394537,0.581030488899518
"Summary statistics",0.00298479953422942,3.74496867235085,-0.293710881394537,0.581030488899518
"Summary statistics",0.00298479953422942,3.74496867235085,-0.293710881394537,0.581030488899518
"Summary statistics",0.00905291574692321,3.86051890489618,-0.309679205730451,0.427246825128616
"Summary statistics",0.010389823308055,4.9691477105834,-0.0585723887489257,0.41662598159231
"Summary statistics",0.00905291574692321,3.86051890489618,-0.309679205730451,0.427246825128616
"Summary statistics",0.00905291574692321,3.86051890489618,-0.309679205730451,0.427246825128616
"Summary statistics",0.00905291574692321,3.86051890489618,-0.309679205730451,0.427246825128616
"Summary statistics",0.0300886606769845,5.08007919804407,-0.115709316514944,0.651943654260863
"Summary statistics",0.0336711341359064,4.29439400608508,0.12236290975397,0.88808559260674
"Summary statistics",0.0314070963768595,4.49086523597408,-0.247760007525013,0.402881812046066
"Summary statistics",0.0260303825615374,5.4201814545117,-0.260727513618934,0.25963374755722
"Summary statistics",0.0233518746876526,3.84290097121932,-0.121828411522907,0.557944891907283
"Summary statistics",0.0342411281580929,5.13257385354071,-0.137675409758637,0.516216003074848
"Summary statistics",0.0384887607817127,1.9427600423455,-0.0912929604241505,0.6223442719656
"Summary statistics",0.0103380378109046,2.9404108790136,0.0441141448169993,0.377241760560328
"Summary statistics",0.0103380378109046,2.9404108790136,0.0441141448169993,0.377241760560328
"Summary statistics",0.00958132074345016,1.49259990801606,-0.437582780176134,0.0408660372675811
"Summary statistics",0.0103380378109046,2.9404108790136,0.0441141448169993,0.377241760560328
"Summary statistics",0.0099884040102025,4.20909252296924,-0.394418846492178,0.108664972034392
"Summary statistics",0.010260466350089,3.42555330853255,0.0493319612688718,0.444025189522382
"Summary statistics",0.0224509206081944,4.85236419579369,-0.127837198937773,0.339192892635612
"Summary statistics",0.0186399971819156,1.35056630918447,0.0558402001938629,0.569789609832174
"Summary statistics",0.0107707726886357,2.20840861862279,0.032184830340567,0.589112678312915
"Summary statistics",0.0107707726886357,2.20840861862279,0.032184830340567,0.589112678312915
"Summary statistics",0.0113188111515427,2.92258965970299,-0.0784194295229554,0.290222693664337
"Summary statistics",0.0297599064017206,4.78737821343507,-0.288036278088791,0.320183724798117
"Summary statistics",0.0253716260853239,2.32124549118859,-0.131977149453304,0.292720446617379
"Summary statistics",0.0241147069863148,3.52758640483765,-0.106023919541965,0.526536983861519
"Summary statistics",0.004626783790173,3.26527087703827,0.1704247568947,0.688617866765534
"Summary statistics",0.0142526624260863,0.306986022673654,-0.22709967474014,0.522005380596946
"Summary statistics",0.0142526624260863,0.306986022673654,-0.22709967474014,0.522005380596946
"Summary statistics",0.0287767375938827,0.29319597952307,-0.26513740743382,0.578737845272697
"Summary statistics",0.0287767375938827,0.29319597952307,-0.26513740743382,0.578737845272697
"Summary statistics",0.0287767375938827,0.29319597952307,-0.26513740743382,0.578737845272697
"Summary statistics",0.0142526624260863,0.306986022673654,-0.22709967474014,0.522005380596946
"Summary statistics",0.00408378382457958,0.240011043869196,0.00381500519276259,0.64263993738548
"Summary statistics",0.0213126675134289,3.31409079210465,-0.123644299373066,0.169867555980851
"Summary statistics",0.0213126675134289,3.31409079210465,-0.123644299373066,0.169867555980851
"Summary statistics",0.0213126675134289,3.31409079210465,-0.123644299373066,0.169867555980851
"Summary statistics",0.00824974875988941,5.31141776352947,0.121422122676996,0.344318970317359
"Summary statistics",0.0165131485167939,3.23664619754609,-0.0309517593063585,0.314286725168301
"Summary statistics",0.0106308045175052,3.31366844430613,0.029761863486775,0.304037039034123
"Summary statistics",0.0163441735164082,1.59220147275222,-0.0571587420768931,0.308113368006428
"Summary statistics",0.0181586153075719,4.51437888956627,-0.177154338977477,0.295948413952695
"Summary statistics",0.0200525214873113,5.19104767011295,-0.0783192473316292,0.342874754117624
"Summary statistics",0.0228049544785395,4.48586434064408,0.157985455099298,0.508662503202845
"Summary statistics",0.0204032881271383,5.87213570884359,-0.0908705651246199,0.384554973350451
"Summary statistics",0.0392180580253052,5.66919458218625,-0.259061437739566,0.330156594537054
"Summary statistics",0.0335138052845207,6.14014777007399,-0.0965475269101493,0.3556903891347
"Summary statistics",0.0106022762968752,2.45153016626991,0.237758726428759,0.633660911500565
"Summary statistics",0.0259208875792963,2.83965101486472,0.295704005262142,0.702691786624213
"Summary statistics",0.00823883946842031,1.87877909533172,-0.0910649794468242,0.366704140324642
"Summary statistics",0.0112265385228215,3.77991822400624,-0.0119017102771646,0.421251875131745
"Summary statistics",0.033269149846973,4.85894441371911,-0.0741134198974869,0.517586796944193
"Summary statistics",0.0363115101221849,2.6952289238653,0.166802471809967,0.720004413110466
"Summary statistics",0.0131212917173989,4.4567480592375,0.302016846054088,0.628630047792952
"Summary statistics",0.0276120730922643,2.6444599472658,-0.0122447130046675,0.229450051926461
"Summary statistics",0.0283210043401415,4.17822034592702,-0.0303706347959384,0.464508131044314
"Summary statistics",0.0191167773576894,4.08337419086156,-0.0964437864418746,0.348193141813263
"Summary statistics",0.033502004163317,4.62679071790045,0.233463403438161,0.576785742835945
"Summary statistics",0.033502004163317,4.62679071790045,0.233463403438161,0.576785742835945
"Summary statistics",0.0251475176915363,3.27343264447498,-0.211291802202684,0.508584305870574
"Summary statistics",0.0251475176915363,3.27343264447498,-0.211291802202684,0.508584305870574
"Summary statistics",0.0105992244595175,2.6721866661384,-0.00601308624035915,0.569939788514978
"Summary statistics",0.0399331561371587,3.36046569711691,-0.403412698249497,0.282926941906884
"Summary statistics",0.0419558177601187,3.99409488926869,-0.177084276861512,0.627250220437076
"Summary statistics",0.0254365686770698,2.93377022138997,-0.243174701910626,0.344712390074541
"Summary statistics",0.019136120898381,1.52018675538387,0.210246116130507,0.627200800554106
"Summary statistics",0.0135684880624703,0.345705229610124,0.136161891249349,0.558393831614145
"Summary statistics",0.0374477103488941,1.56716387829342,-0.117270882721857,0.314330427376162
"Summary statistics",0.0302662980964816,0.664049950990675,-0.216143494956831,0.291711892192906
"Summary statistics",0.043201284147338,2.0405129527622,0.00656419112948234,0.628854744930348
"Summary statistics",0.0427468101083811,0.70778374333063,-0.00592280542083057,0.670333273901649
"Summary statistics",0.0327717499804115,0.125891334520991,-0.0936181008998763,0.386733201460771
"Summary statistics",0.0293785601155233,2.22056114487288,0.0550359178217716,0.651723639259187
"Summary statistics",0.0181406164282969,1.84192002848135,0.0814480279376108,0.46765075835535
"Summary statistics",0.0300347893906015,3.79797124227882,0.101918114906398,0.580244346007021
"Summary statistics",0.0261692934630753,2.68639433865204,-0.43600515867008,0.10134624819895
"Summary statistics",0.0183302475992808,2.91876095290365,-0.114323727141786,0.36731674220923
"Summary statistics",0.0325341510361828,3.57406922934041,0.14142051075109,0.526898078231571
"Summary statistics",0.0325341510361828,3.57406922934041,0.14142051075109,0.526898078231571
"Summary statistics",0.0400763880203145,3.42953549431143,0.0630001044230201,0.746903718001628
"Summary statistics",0.0246826123676608,5.77796797473531,-0.217576295098836,0.292332858068272
"Summary statistics",0.034495960600512,4.35692024676473,-0.0432042883479182,0.598334367570279
"Summary statistics",0.0309577857277474,3.87437997272913,0.172311194629372,0.879823044801253
"Summary statistics",0.0308241566669853,5.62475680451009,0.0742303680674632,0.726773548506244
"Summary statistics",0.0294282594535231,3.13264630956463,0.00357427583225954,0.632869504764755
"Summary statistics",0.0388832959418559,4.90596542723836,0.116059322977756,0.747082868840824
"Summary statistics",0.0388832959418559,4.90596542723836,0.116059322977756,0.747082868840824
"Summary statistics",0.010299448988826,4.75702825666702,0.114369494839263,0.705812866436139
"Summary statistics",0.010299448988826,4.75702825666702,0.114369494839263,0.705812866436139
"Summary statistics",0.0201556979707058,5.26412167949245,0.162124051280072,0.816650891278172
"Summary statistics",0.0201556979707058,5.26412167949245,0.162124051280072,0.816650891278172
"Summary statistics",0.0201556979707058,5.26412167949245,0.162124051280072,0.816650891278172
"Summary statistics",0.0268027326052373,2.49358833579508,0.357506479376567,0.85614063554125
"Summary statistics",0.00914120347273284,3.74457990216135,0.0484461209844654,0.553585161221035
"Summary statistics",0.0182673343626301,4.02434513567532,0.252322315924421,0.818992506948331
"Summary statistics",0.0182673343626301,4.02434513567532,0.252322315924421,0.818992506948331
"Summary statistics",0.0182673343626301,4.02434513567532,0.252322315924421,0.818992506948331
"Summary statistics",0.00930657571587095,5.64569936693719,0.215977914800106,0.655774806212666
"Summary statistics",0.0313015243928912,4.39008131314183,-0.0240976535990989,0.682987753412502
"Summary statistics",0.0206755210406493,2.61557855658279,0.148467409805628,0.457678375169689
"Summary statistics",0.0224891207274002,3.29822333559868,-0.149770673449965,0.602946065463911
"Summary statistics",0.0187706905332186,1.13588319225597,0.284503881953887,0.752648380905198
"Summary statistics",0.0194774767913851,0.499950662262921,0.140100804317895,0.581307294279037
"Summary statistics",0.029618104350187,0.753767856619053,-0.0101572372809834,0.516400506917414
"Summary statistics",0.0216950621995418,2.57740664893278,-0.0828427510691521,0.388130522707445
"Summary statistics",0.0216950621995418,2.57740664893278,-0.0828427510691521,0.388130522707445
"Summary statistics",0.0216950621995418,2.57740664893278,-0.0828427510691521,0.388130522707445
"Summary statistics",0.0322801297111791,3.14973370905029,-0.273055783257657,0.375342649505008
"Summary statistics",0.0322801297111791,3.14973370905029,-0.273055783257657,0.375342649505008
"Summary statistics",0.0303309673243416,3.66722918322542,-0.302526547129511,0.228196617268093
"Summary statistics",0.0276186224068678,3.72220806762519,-0.187385717637605,0.355470966870748
"Summary statistics",0.0307705401097065,3.64505552752724,-0.263387732544121,0.2480475930068
"Summary statistics",0.0307597293735967,1.20243371460389,-0.261040676552715,0.187636719054089
"Summary statistics",0.0299941895511942,3.26412627970332,-0.362748680168786,0.0494384767230704
"Summary statistics",0.0282408541303642,2.11662242072222,0.159007543257642,0.60781319171406
"Summary statistics",0.0264742819892133,3.02814366684188,-0.207583678862347,0.209937507167738
"Summary statistics",0.0282484435085213,1.18992981577094,0.31740572934603,0.578734377790075
"Summary statistics",0.0282484435085213,1.18992981577094,0.31740572934603,0.578734377790075
"Summary statistics",0.0185450256315411,1.75809098266866,-0.15972535920383,0.454436275483969
"Summary statistics",0.0210164232717868,4.30651659444497,-0.183806558551171,0.234138104597744
"Summary statistics",0.0210164232717868,4.30651659444497,-0.183806558551171,0.234138104597744
"Summary statistics",0.0220862494005013,3.44990554663431,0.501799141871438,0.68270322242209
"Summary statistics",0.0220862494005013,3.44990554663431,0.501799141871438,0.68270322242209
"Summary statistics",0.0220862494005013,3.44990554663431,0.501799141871438,0.68270322242209
"Summary statistics",0.018006351693672,1.60355926864434,0.352386588438703,0.589665665039329
"Summary statistics",0.018006351693672,1.60355926864434,0.352386588438703,0.589665665039329
"Summary statistics",0.018006351693672,1.60355926864434,0.352386588438703,0.589665665039329
"Summary statistics",0.018006351693672,1.60355926864434,0.352386588438703,0.589665665039329
"Summary statistics",0.018006351693672,1.60355926864434,0.352386588438703,0.589665665039329
"Summary statistics",0.0331748906401508,5.82505824631744,0.109887414484873,0.260677028183707
"Summary statistics",0.0331748906401508,5.82505824631744,0.109887414484873,0.260677028183707
"Summary statistics",0.0301486752396495,4.23322400432044,-0.436394407071739,0.0166586407462392
"Summary statistics",0.0301486752396495,4.23322400432044,-0.436394407071739,0.0166586407462392
"Summary statistics",0.0243157908304466,5.8746321561028,-0.106529907421887,0.264674334656136
"Summary statistics",0.0298192316831317,2.79229648615796,0.465926757305333,0.782010391914115
"Summary statistics",0.0298192316831317,2.79229648615796,0.465926757305333,0.782010391914115
"Summary statistics",0.0193947814253901,1.55663785151873,-0.155226143055891,0.133181342143705
"Summary statistics",0.0195210401402661,1.71887069475385,0.143175883044174,0.496620212479035
"Summary statistics",0.0100717682445513,0.640029162760823,-0.257652515228851,0.252349707596134
"Summary statistics",0.0232583604468907,0.495228632683632,-0.0954631571065742,0.547856144448716
"Summary statistics",0.0235121927749536,0.666021505065184,0.139794078981441,0.626512802940275
"Summary statistics",0.0193279368430108,5.23541067195839,-0.117549873030644,0.130947084994177
"Summary statistics",0.0238909507709457,4.60045254141437,-0.193961876785123,0.287526379881713
"Summary statistics",0.0383623332154136,4.40367431246312,-0.0461432000382616,0.381529546715354
"Summary statistics",0.0199646868344513,1.54450000457181,0.329023237653278,0.886278987893775
"Summary statistics",0.0195751743779933,0.215843515753914,0.00283104447025001,0.565622561479334
"Summary statistics",0.0092921969761662,4.33250449696678,0.00735378838170678,0.520154636041168
"Summary statistics",0.0320223808488438,4.65465933520355,-0.0489725479462641,0.390022369623245
"Summary statistics",0.0155373666955127,5.77225621152642,-0.370539094314164,0.0167857739276757
"Summary statistics",0.0153733384903579,6.23259675511305,-0.140761243376633,0.372934330218441
"Summary statistics",0.0119291323215758,3.93968329669455,-0.283320317412355,0.266598218278676
"Summary statistics",0.0178334394930331,2.05246437303165,0.211821184476403,0.40269737030505
"Summary statistics",0.0178334394930331,2.05246437303165,0.211821184476403,0.40269737030505
"Summary statistics",0.00977660279704834,3.32266883183821,0.290631829323731,0.524363261113479
"Summary statistics",0.00665909328898555,5.73341392824154,0.292894101192768,0.509055522335384
"Summary statistics",0.0184957323402702,5.09133095036633,0.352077982590758,0.701288906986616
